FPGA idle power [mW]:,3604.0

Program energy [mJ]:,10.07

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,44.5
20000,0.001,68.9
40000,0.002,94.8
60000,0.003,80.4
80000,0.004,48.8
100000,0.005,130.8
120000,0.006,142.3
140000,0.007,143.9
160000,0.008,152.4
180000,0.009,162.4
200000,0.010,158.1
220000,0.011,162.4
240000,0.012,163.9
260000,0.013,172.5
280000,0.014,149.5
300000,0.015,136.5
320000,0.016,148.5
340000,0.017,149.5
360000,0.018,140.9
380000,0.019,139.4
400000,0.020,152.4
420000,0.021,149.5
440000,0.022,135.1
460000,0.023,149.5
480000,0.024,149.5
500000,0.025,148.5
520000,0.026,138.0
540000,0.027,152.4
560000,0.028,149.5
580000,0.029,149.5
600000,0.030,148.1
620000,0.031,143.7
640000,0.032,143.7
660000,0.033,152.4
680000,0.034,137.7
700000,0.035,129.4
720000,0.036,146.6
740000,0.037,145.2
760000,0.038,143.7
780000,0.039,132.2
800000,0.040,143.7
820000,0.041,139.4
840000,0.042,127.9
860000,0.043,114.4
880000,0.044,122.2
900000,0.045,133.7
920000,0.046,136.5
940000,0.047,133.7
960000,0.048,132.2
980000,0.049,129.4
1000000,0.050,135.1
1020000,0.051,129.4
1040000,0.052,128.4
1060000,0.053,126.5
1080000,0.054,135.1
1100000,0.055,135.1
1120000,0.056,132.2
1140000,0.057,130.8
1160000,0.058,132.2
1180000,0.059,123.6
1200000,0.060,136.5
1220000,0.061,133.0
1240000,0.062,132.2
1260000,0.063,126.5
1280000,0.064,129.4
1300000,0.065,129.4
1320000,0.066,136.5
1340000,0.067,129.4
1360000,0.068,133.7
1380000,0.069,139.4
1400000,0.070,128.4
1420000,0.071,129.4
1440000,0.072,127.9
1460000,0.073,126.5
1480000,0.074,122.2
