FPGA idle power [mW]:,3589.8

Program energy [mJ]:,8.77

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,12.6
20000,0.001,9.8
40000,0.002,9.3
60000,0.003,28.5
80000,0.004,28.5
100000,0.005,21.3
120000,0.006,41.4
140000,0.007,123.4
160000,0.008,130.6
180000,0.009,146.4
200000,0.010,143.6
220000,0.011,142.6
240000,0.012,136.4
260000,0.013,145.0
280000,0.014,153.6
300000,0.015,156.5
320000,0.016,116.2
340000,0.017,114.8
360000,0.018,126.3
380000,0.019,116.2
400000,0.020,125.5
420000,0.021,127.7
440000,0.022,132.0
460000,0.023,126.3
480000,0.024,123.4
500000,0.025,126.3
520000,0.026,119.1
540000,0.027,134.9
560000,0.028,134.9
580000,0.029,136.4
600000,0.030,136.4
620000,0.031,130.6
640000,0.032,130.6
660000,0.033,132.0
680000,0.034,127.7
700000,0.035,136.4
720000,0.036,120.5
740000,0.037,116.2
760000,0.038,128.6
780000,0.039,127.7
800000,0.040,120.5
820000,0.041,124.9
840000,0.042,120.5
860000,0.043,113.3
880000,0.044,114.8
900000,0.045,99.0
920000,0.046,101.8
940000,0.047,127.1
960000,0.048,114.8
980000,0.049,113.3
1000000,0.050,110.5
1020000,0.051,119.1
1040000,0.052,114.8
1060000,0.053,100.4
1080000,0.054,116.2
1100000,0.055,120.5
1120000,0.056,106.9
1140000,0.057,94.6
1160000,0.058,100.4
1180000,0.059,111.9
1200000,0.060,110.5
1220000,0.061,109.0
1240000,0.062,106.1
1260000,0.063,107.6
1280000,0.064,107.6
1300000,0.065,105.4
1320000,0.066,103.3
1340000,0.067,113.3
1360000,0.068,114.8
1380000,0.069,114.8
1400000,0.070,120.5
1420000,0.071,124.9
1440000,0.072,113.3
1460000,0.073,117.7
1480000,0.074,117.8
1500000,0.075,116.2
1520000,0.076,104.7
1540000,0.077,90.3
1560000,0.078,48.6
