FPGA idle power [mW]:,3604.1

Program energy [mJ]:,8.82

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,9.8
20000,0.001,15.6
40000,0.002,18.5
60000,0.003,31.4
80000,0.004,61.6
100000,0.005,40.1
120000,0.006,45.8
140000,0.007,122.1
160000,0.008,132.9
180000,0.009,139.3
200000,0.010,148.0
220000,0.011,139.3
240000,0.012,136.4
260000,0.013,148.0
280000,0.014,148.0
300000,0.015,155.1
320000,0.016,127.8
340000,0.017,119.0
360000,0.018,120.6
380000,0.019,117.7
400000,0.020,120.6
420000,0.021,130.7
440000,0.022,120.6
460000,0.023,123.5
480000,0.024,122.1
500000,0.025,127.8
520000,0.026,125.2
540000,0.027,133.6
560000,0.028,133.6
580000,0.029,135.0
600000,0.030,137.9
620000,0.031,133.6
640000,0.032,127.8
660000,0.033,129.3
680000,0.034,139.3
700000,0.035,129.8
720000,0.036,120.6
740000,0.037,129.3
760000,0.038,130.7
780000,0.039,119.2
800000,0.040,123.5
820000,0.041,130.7
840000,0.042,119.2
860000,0.043,122.1
880000,0.044,117.4
900000,0.045,106.2
920000,0.046,99.0
940000,0.047,116.3
960000,0.048,112.0
980000,0.049,110.6
1000000,0.050,114.9
1020000,0.051,107.7
1040000,0.052,110.6
1060000,0.053,114.3
1080000,0.054,117.7
1100000,0.055,117.7
1120000,0.056,109.1
1140000,0.057,101.9
1160000,0.058,104.8
1180000,0.059,97.6
1200000,0.060,96.2
1220000,0.061,106.2
1240000,0.062,109.7
1260000,0.063,97.6
1280000,0.064,100.5
1300000,0.065,107.7
1320000,0.066,112.0
1340000,0.067,119.2
1360000,0.068,106.2
1380000,0.069,113.4
1400000,0.070,114.9
1420000,0.071,119.0
1440000,0.072,113.4
1460000,0.073,106.2
1480000,0.074,110.6
1500000,0.075,112.0
1520000,0.076,101.9
1540000,0.077,99.0
1560000,0.078,68.8
