FPGA idle power [mW]:,3572.1

Program energy [mJ]:,8.63

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,26.0
20000,0.001,47.6
40000,0.002,34.8
60000,0.003,54.8
80000,0.004,31.8
100000,0.005,34.7
120000,0.006,118.1
140000,0.007,129.6
160000,0.008,138.2
180000,0.009,131.0
200000,0.010,138.2
220000,0.011,140.1
240000,0.012,142.6
260000,0.013,132.5
280000,0.014,135.4
300000,0.015,129.6
320000,0.016,131.0
340000,0.017,133.9
360000,0.018,135.4
380000,0.019,138.2
400000,0.020,133.9
420000,0.021,141.1
440000,0.022,138.2
460000,0.023,139.7
480000,0.024,142.6
500000,0.025,144.0
520000,0.026,125.3
540000,0.027,139.7
560000,0.028,145.4
580000,0.029,137.0
600000,0.030,129.6
620000,0.031,144.0
640000,0.032,132.5
660000,0.033,121.0
680000,0.034,118.1
700000,0.035,118.1
720000,0.036,133.9
740000,0.037,129.6
760000,0.038,130.8
780000,0.039,141.1
800000,0.040,133.9
820000,0.041,149.7
840000,0.042,144.0
860000,0.043,145.4
880000,0.044,126.7
900000,0.045,116.7
920000,0.046,108.0
940000,0.047,116.9
960000,0.048,121.0
980000,0.049,122.4
1000000,0.050,116.7
1020000,0.051,116.7
1040000,0.052,116.7
1060000,0.053,119.5
1080000,0.054,118.1
1100000,0.055,118.1
1120000,0.056,121.5
1140000,0.057,118.1
1160000,0.058,119.5
1180000,0.059,119.5
1200000,0.060,116.7
1220000,0.061,121.0
1240000,0.062,119.5
1260000,0.063,118.1
1280000,0.064,126.7
1300000,0.065,115.3
1320000,0.066,121.0
1340000,0.067,110.9
1360000,0.068,123.8
1380000,0.069,110.9
1400000,0.070,103.7
1420000,0.071,92.2
