FPGA idle power [mW]:,3552.2

Program energy [mJ]:,6.49

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,17.1
20000,0.001,56.0
40000,0.002,47.4
60000,0.003,45.4
80000,0.004,17.1
100000,0.005,22.9
120000,0.006,77.6
140000,0.007,50.2
160000,0.008,80.4
180000,0.009,110.7
200000,0.010,110.7
220000,0.011,96.3
240000,0.012,90.3
260000,0.013,94.8
280000,0.014,106.3
300000,0.015,113.5
320000,0.016,81.9
340000,0.017,109.2
360000,0.018,112.1
380000,0.019,103.5
400000,0.020,104.9
420000,0.021,91.8
440000,0.022,93.4
460000,0.023,103.5
480000,0.024,87.6
500000,0.025,107.8
520000,0.026,110.7
540000,0.027,100.6
560000,0.028,107.8
580000,0.029,107.8
600000,0.030,96.5
620000,0.031,96.3
640000,0.032,97.7
660000,0.033,97.7
680000,0.034,103.5
700000,0.035,106.3
720000,0.036,87.6
740000,0.037,89.1
760000,0.038,64.6
780000,0.039,76.4
800000,0.040,67.5
820000,0.041,70.4
840000,0.042,77.6
860000,0.043,77.6
880000,0.044,67.5
900000,0.045,71.8
920000,0.046,76.1
940000,0.047,68.9
960000,0.048,74.8
980000,0.049,74.7
1000000,0.050,79.0
1020000,0.051,87.6
1040000,0.052,86.2
1060000,0.053,79.0
1080000,0.054,79.0
1100000,0.055,92.0
1120000,0.056,104.9
1140000,0.057,70.2
1160000,0.058,66.1
1180000,0.059,70.4
1200000,0.060,74.7
1220000,0.061,66.1
1240000,0.062,61.7
1260000,0.063,57.4
1280000,0.064,64.6
1300000,0.065,71.8
1320000,0.066,68.6
1340000,0.067,61.7
1360000,0.068,58.9
1380000,0.069,64.6
1400000,0.070,63.2
1420000,0.071,63.2
1440000,0.072,57.4
1460000,0.073,67.5
1480000,0.074,58.9
1500000,0.075,60.9
1520000,0.076,70.4
1540000,0.077,66.1
1560000,0.078,61.7
1580000,0.079,70.4
1600000,0.080,67.5
1620000,0.081,60.3
1640000,0.082,51.7
