FPGA idle power [mW]:,3568.1

Program energy [mJ]:,7.38

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,9.9
20000,0.001,28.6
40000,0.002,17.1
60000,0.003,14.2
80000,0.004,8.4
100000,0.005,15.5
120000,0.006,27.1
140000,0.007,67.4
160000,0.008,89.0
180000,0.009,112.0
200000,0.010,106.3
220000,0.011,107.7
240000,0.012,107.7
260000,0.013,117.8
280000,0.014,108.5
300000,0.015,106.3
320000,0.016,110.6
340000,0.017,116.3
360000,0.018,116.3
380000,0.019,119.2
400000,0.020,117.8
420000,0.021,119.2
440000,0.022,109.1
460000,0.023,108.5
480000,0.024,119.2
500000,0.025,113.5
520000,0.026,103.4
540000,0.027,110.6
560000,0.028,123.5
580000,0.029,114.9
600000,0.030,112.0
620000,0.031,117.8
640000,0.032,119.3
660000,0.033,123.5
680000,0.034,119.2
700000,0.035,113.5
720000,0.036,99.1
740000,0.037,106.3
760000,0.038,106.3
780000,0.039,106.3
800000,0.040,106.3
820000,0.041,119.3
840000,0.042,104.8
860000,0.043,90.4
880000,0.044,96.2
900000,0.045,90.4
920000,0.046,100.5
940000,0.047,84.7
960000,0.048,102.0
980000,0.049,96.2
1000000,0.050,114.7
1020000,0.051,97.6
1040000,0.052,91.9
1060000,0.053,86.1
1080000,0.054,99.1
1100000,0.055,84.7
1120000,0.056,76.1
1140000,0.057,83.2
1160000,0.058,77.5
1180000,0.059,82.1
1200000,0.060,81.8
1220000,0.061,80.4
1240000,0.062,80.4
1260000,0.063,78.9
1280000,0.064,83.2
1300000,0.065,78.9
1320000,0.066,81.8
1340000,0.067,76.1
1360000,0.068,82.1
1380000,0.069,81.8
1400000,0.070,84.7
1420000,0.071,66.0
1440000,0.072,89.0
1460000,0.073,83.2
1480000,0.074,84.7
1500000,0.075,78.9
1520000,0.076,80.4
1540000,0.077,82.1
1560000,0.078,71.7
1580000,0.079,68.9
1600000,0.080,78.9
1620000,0.081,60.2
