FPGA idle power [mW]:,3581.0

Program energy [mJ]:,8.33

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,22.9
20000,0.001,22.9
40000,0.002,18.6
60000,0.003,18.6
80000,0.004,7.0
100000,0.005,15.7
120000,0.006,63.2
140000,0.007,81.6
160000,0.008,119.3
180000,0.009,122.1
200000,0.010,113.5
220000,0.011,117.8
240000,0.012,123.6
260000,0.013,129.3
280000,0.014,120.7
300000,0.015,114.9
320000,0.016,121.9
340000,0.017,127.9
360000,0.018,110.6
380000,0.019,122.1
400000,0.020,126.5
420000,0.021,114.9
440000,0.022,117.8
460000,0.023,119.3
480000,0.024,125.0
500000,0.025,121.9
520000,0.026,112.1
540000,0.027,122.1
560000,0.028,113.5
580000,0.029,117.8
600000,0.030,122.1
620000,0.031,123.6
640000,0.032,120.7
660000,0.033,120.7
680000,0.034,120.4
700000,0.035,106.3
720000,0.036,114.9
740000,0.037,117.8
760000,0.038,112.1
780000,0.039,103.4
800000,0.040,117.8
820000,0.041,112.1
840000,0.042,103.4
860000,0.043,112.6
880000,0.044,120.7
900000,0.045,104.9
920000,0.046,103.4
940000,0.047,110.6
960000,0.048,109.2
980000,0.049,104.9
1000000,0.050,104.9
1020000,0.051,109.2
1040000,0.052,108.0
1060000,0.053,112.1
1080000,0.054,109.2
1100000,0.055,103.4
1120000,0.056,99.1
1140000,0.057,97.7
1160000,0.058,99.1
1180000,0.059,89.1
1200000,0.060,100.6
1220000,0.061,109.5
1240000,0.062,96.2
1260000,0.063,104.9
1280000,0.064,102.0
1300000,0.065,100.6
1320000,0.066,93.4
1340000,0.067,94.8
1360000,0.068,102.0
1380000,0.069,102.0
1400000,0.070,100.2
1420000,0.071,102.0
1440000,0.072,96.2
1460000,0.073,91.9
1480000,0.074,99.1
1500000,0.075,90.5
1520000,0.076,97.7
1540000,0.077,99.1
1560000,0.078,97.7
1580000,0.079,108.0
1600000,0.080,93.4
1620000,0.081,66.0
