FPGA idle power [mW]:,3578.0

Program energy [mJ]:,10.14

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,5.7
20000,0.001,51.8
40000,0.002,74.8
60000,0.003,89.2
80000,0.004,46.0
100000,0.005,46.0
120000,0.006,145.1
140000,0.007,148.2
160000,0.008,145.3
180000,0.009,161.1
200000,0.010,162.5
220000,0.011,149.6
240000,0.012,152.5
260000,0.013,165.4
280000,0.014,166.9
300000,0.015,152.8
320000,0.016,116.5
340000,0.017,142.4
360000,0.018,139.5
380000,0.019,128.0
400000,0.020,133.8
420000,0.021,128.0
440000,0.022,133.8
460000,0.023,129.5
480000,0.024,132.7
500000,0.025,132.3
520000,0.026,133.8
540000,0.027,143.8
560000,0.028,138.1
580000,0.029,149.6
600000,0.030,146.7
620000,0.031,145.3
640000,0.032,139.5
660000,0.033,140.4
680000,0.034,148.2
700000,0.035,142.4
720000,0.036,148.2
740000,0.037,135.2
760000,0.038,133.8
780000,0.039,132.3
800000,0.040,130.9
820000,0.041,136.7
840000,0.042,135.8
860000,0.043,136.7
880000,0.044,128.0
900000,0.045,113.6
920000,0.046,110.8
940000,0.047,106.4
960000,0.048,119.4
980000,0.049,126.6
1000000,0.050,130.9
1020000,0.051,126.5
1040000,0.052,122.3
1060000,0.053,128.0
1080000,0.054,125.1
1100000,0.055,130.9
1120000,0.056,112.2
1140000,0.057,126.6
1160000,0.058,122.3
1180000,0.059,110.8
1200000,0.060,117.2
1220000,0.061,105.0
1240000,0.062,116.5
1260000,0.063,113.6
1280000,0.064,105.0
1300000,0.065,117.9
1320000,0.066,115.1
1340000,0.067,119.4
1360000,0.068,120.8
1380000,0.069,123.4
1400000,0.070,129.5
1420000,0.071,130.9
1440000,0.072,126.6
1460000,0.073,122.3
1480000,0.074,128.0
1500000,0.075,126.6
1520000,0.076,125.1
1540000,0.077,126.6
1560000,0.078,117.2
1580000,0.079,109.3
1600000,0.080,109.3
