FPGA idle power [mW]:,3588.1

Program energy [mJ]:,8.53

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,15.8
20000,0.001,23.0
40000,0.002,28.7
60000,0.003,28.7
80000,0.004,8.6
100000,0.005,12.9
120000,0.006,48.9
140000,0.007,97.8
160000,0.008,112.2
180000,0.009,120.8
200000,0.010,115.0
220000,0.011,125.1
240000,0.012,125.1
260000,0.013,122.2
280000,0.014,115.0
300000,0.015,119.4
320000,0.016,114.8
340000,0.017,126.6
360000,0.018,116.5
380000,0.019,123.7
400000,0.020,123.7
420000,0.021,122.2
440000,0.022,120.8
460000,0.023,116.5
480000,0.024,123.7
500000,0.025,128.8
520000,0.026,116.5
540000,0.027,122.2
560000,0.028,128.0
580000,0.029,122.2
600000,0.030,116.5
620000,0.031,119.4
640000,0.032,119.4
660000,0.033,119.4
680000,0.034,116.4
700000,0.035,113.6
720000,0.036,116.5
740000,0.037,126.6
760000,0.038,110.7
780000,0.039,112.2
800000,0.040,107.8
820000,0.041,112.2
840000,0.042,100.7
860000,0.043,111.7
880000,0.044,117.9
900000,0.045,105.0
920000,0.046,112.2
940000,0.047,113.6
960000,0.048,107.8
980000,0.049,112.2
1000000,0.050,103.5
1020000,0.051,113.6
1040000,0.052,110.2
1060000,0.053,105.0
1080000,0.054,106.4
1100000,0.055,112.2
1120000,0.056,102.1
1140000,0.057,107.8
1160000,0.058,100.7
1180000,0.059,103.5
1200000,0.060,103.5
1220000,0.061,105.5
1240000,0.062,103.5
1260000,0.063,93.5
1280000,0.064,107.8
1300000,0.065,109.3
1320000,0.066,102.1
1340000,0.067,93.5
1360000,0.068,105.0
1380000,0.069,105.0
1400000,0.070,107.1
1420000,0.071,99.2
1440000,0.072,99.2
1460000,0.073,102.1
1480000,0.074,109.3
1500000,0.075,102.1
1520000,0.076,100.7
1540000,0.077,106.4
1560000,0.078,107.8
1580000,0.079,110.2
1600000,0.080,106.4
1620000,0.081,89.1
