FPGA idle power [mW]:,3584.9

Program energy [mJ]:,9.11

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,20.4
20000,0.001,60.7
40000,0.002,69.3
60000,0.003,66.4
80000,0.004,31.3
100000,0.005,27.6
120000,0.006,124.0
140000,0.007,134.1
160000,0.008,139.8
180000,0.009,136.9
200000,0.010,142.7
220000,0.011,142.7
240000,0.012,148.5
260000,0.013,135.1
280000,0.014,139.8
300000,0.015,141.3
320000,0.016,131.2
340000,0.017,142.7
360000,0.018,141.3
380000,0.019,145.6
400000,0.020,142.7
420000,0.021,132.6
440000,0.022,142.8
460000,0.023,145.6
480000,0.024,145.6
500000,0.025,147.0
520000,0.026,144.1
540000,0.027,142.7
560000,0.028,144.1
580000,0.029,139.8
600000,0.030,135.5
620000,0.031,145.9
640000,0.032,149.9
660000,0.033,129.8
680000,0.034,125.4
700000,0.035,131.2
720000,0.036,141.3
740000,0.037,136.9
760000,0.038,145.6
780000,0.039,135.5
800000,0.040,150.6
820000,0.041,144.1
840000,0.042,136.9
860000,0.043,125.4
880000,0.044,126.9
900000,0.045,128.3
920000,0.046,124.0
940000,0.047,116.8
960000,0.048,126.9
980000,0.049,124.2
1000000,0.050,126.9
1020000,0.051,118.2
1040000,0.052,121.1
1060000,0.053,125.4
1080000,0.054,119.7
1100000,0.055,124.0
1120000,0.056,124.0
1140000,0.057,122.6
1160000,0.058,124.2
1180000,0.059,122.6
1200000,0.060,128.3
1220000,0.061,111.0
1240000,0.062,115.4
1260000,0.063,128.3
1280000,0.064,122.6
1300000,0.065,116.8
1320000,0.066,121.1
1340000,0.067,125.8
1360000,0.068,118.2
1380000,0.069,118.2
1400000,0.070,118.2
1420000,0.071,109.6
1440000,0.072,112.5
