FPGA idle power [mW]:,3593.2

Program energy [mJ]:,9.18

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,36.6
20000,0.001,71.1
40000,0.002,72.5
60000,0.003,71.1
80000,0.004,38.0
100000,0.005,43.1
120000,0.006,122.9
140000,0.007,130.1
160000,0.008,141.6
180000,0.009,150.2
200000,0.010,137.3
220000,0.011,141.6
240000,0.012,143.0
260000,0.013,144.5
280000,0.014,142.3
300000,0.015,141.6
320000,0.016,144.5
340000,0.017,150.2
360000,0.018,134.4
380000,0.019,135.8
400000,0.020,140.2
420000,0.021,144.5
440000,0.022,138.7
460000,0.023,139.2
480000,0.024,141.6
500000,0.025,144.5
520000,0.026,135.8
540000,0.027,141.6
560000,0.028,147.3
580000,0.029,148.8
600000,0.030,143.0
620000,0.031,138.7
640000,0.032,140.7
660000,0.033,130.1
680000,0.034,125.8
700000,0.035,128.6
720000,0.036,130.1
740000,0.037,143.0
760000,0.038,141.6
780000,0.039,131.5
800000,0.040,131.5
820000,0.041,154.7
840000,0.042,147.3
860000,0.043,111.4
880000,0.044,120.0
900000,0.045,128.6
920000,0.046,120.0
940000,0.047,122.9
960000,0.048,124.3
980000,0.049,122.9
1000000,0.050,125.2
1020000,0.051,122.9
1040000,0.052,131.5
1060000,0.053,125.8
1080000,0.054,117.1
1100000,0.055,124.3
1120000,0.056,124.3
1140000,0.057,122.9
1160000,0.058,122.9
1180000,0.059,122.1
1200000,0.060,121.5
1220000,0.061,133.0
1240000,0.062,125.8
1260000,0.063,125.8
1280000,0.064,121.5
1300000,0.065,128.6
1320000,0.066,124.3
1340000,0.067,112.8
1360000,0.068,125.2
1380000,0.069,127.2
1400000,0.070,127.2
1420000,0.071,108.5
1440000,0.072,114.3
