FPGA idle power [mW]:,3586.9

Program energy [mJ]:,10.02

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,2.6
20000,0.001,52.9
40000,0.002,48.6
60000,0.003,57.3
80000,0.004,18.4
100000,0.005,27.0
120000,0.006,48.6
140000,0.007,100.4
160000,0.008,103.6
180000,0.009,122.0
200000,0.010,122.0
220000,0.011,123.4
240000,0.012,120.6
260000,0.013,119.1
280000,0.014,124.9
300000,0.015,120.6
320000,0.016,124.9
340000,0.017,128.4
360000,0.018,114.8
380000,0.019,124.9
400000,0.020,117.7
420000,0.021,127.8
440000,0.022,129.2
460000,0.023,124.9
480000,0.024,116.2
500000,0.025,126.3
520000,0.026,117.6
540000,0.027,123.4
560000,0.028,122.0
580000,0.029,127.8
600000,0.030,120.6
620000,0.031,124.9
640000,0.032,110.5
660000,0.033,122.0
680000,0.034,123.4
700000,0.035,111.4
720000,0.036,106.2
740000,0.037,110.5
760000,0.038,119.1
780000,0.039,120.6
800000,0.040,107.6
820000,0.041,117.7
840000,0.042,117.7
860000,0.043,114.8
880000,0.044,105.2
900000,0.045,107.6
920000,0.046,119.1
940000,0.047,109.0
960000,0.048,106.2
980000,0.049,111.9
1000000,0.050,103.3
1020000,0.051,110.5
1040000,0.052,104.7
1060000,0.053,109.8
1080000,0.054,110.5
1100000,0.055,107.6
1120000,0.056,99.0
1140000,0.057,96.1
1160000,0.058,99.0
1180000,0.059,106.2
1200000,0.060,99.0
1220000,0.061,90.3
1240000,0.062,103.6
1260000,0.063,96.1
1280000,0.064,91.8
1300000,0.065,106.2
1320000,0.066,97.5
1340000,0.067,90.3
1360000,0.068,94.7
1380000,0.069,101.9
1400000,0.070,97.5
1420000,0.071,100.5
1440000,0.072,104.7
1460000,0.073,104.7
1480000,0.074,97.5
1500000,0.075,106.2
1520000,0.076,87.5
1540000,0.077,107.6
1560000,0.078,100.4
1580000,0.079,96.1
1600000,0.080,102.1
1620000,0.081,99.0
1640000,0.082,100.4
1660000,0.083,103.3
1680000,0.084,90.3
1700000,0.085,93.2
1720000,0.086,100.4
1740000,0.087,96.1
1760000,0.088,107.6
1780000,0.089,100.5
1800000,0.090,106.2
1820000,0.091,97.5
1840000,0.092,97.5
1860000,0.093,100.4
1880000,0.094,94.7
1900000,0.095,100.4
1920000,0.096,80.3
