FPGA idle power [mW]:,3567.7

Program energy [mJ]:,9.06

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,16.0
20000,0.001,39.1
40000,0.002,70.7
60000,0.003,64.9
80000,0.004,26.1
100000,0.005,84.1
120000,0.006,122.5
140000,0.007,126.8
160000,0.008,147.0
180000,0.009,141.2
200000,0.010,131.1
220000,0.011,147.0
240000,0.012,148.4
260000,0.013,144.1
280000,0.014,149.2
300000,0.015,141.2
320000,0.016,113.9
340000,0.017,118.2
360000,0.018,111.0
380000,0.019,125.4
400000,0.020,121.1
420000,0.021,122.5
440000,0.022,118.2
460000,0.023,125.9
480000,0.024,115.3
500000,0.025,122.5
520000,0.026,116.7
540000,0.027,115.3
560000,0.028,134.0
580000,0.029,135.4
600000,0.030,129.7
620000,0.031,132.6
640000,0.032,127.5
660000,0.033,131.1
680000,0.034,132.6
700000,0.035,128.2
720000,0.036,126.8
740000,0.037,129.7
760000,0.038,123.9
780000,0.039,125.4
800000,0.040,121.1
820000,0.041,119.7
840000,0.042,118.2
860000,0.043,111.0
880000,0.044,96.6
900000,0.045,90.8
920000,0.046,83.6
940000,0.047,88.0
960000,0.048,86.5
980000,0.049,86.5
1000000,0.050,105.8
1020000,0.051,92.3
1040000,0.052,109.5
1060000,0.053,109.5
1080000,0.054,100.9
1100000,0.055,105.2
1120000,0.056,99.5
1140000,0.057,96.6
1160000,0.058,105.2
1180000,0.059,88.7
1200000,0.060,92.3
1220000,0.061,80.8
1240000,0.062,92.3
1260000,0.063,82.2
1280000,0.064,82.2
1300000,0.065,83.6
1320000,0.066,92.3
1340000,0.067,76.5
1360000,0.068,81.0
1380000,0.069,92.3
1400000,0.070,93.7
1420000,0.071,76.5
1440000,0.072,105.2
1460000,0.073,112.4
1480000,0.074,112.4
1500000,0.075,109.5
1520000,0.076,102.4
1540000,0.077,110.4
1560000,0.078,105.2
1580000,0.079,102.4
1600000,0.080,103.8
1620000,0.081,106.7
1640000,0.082,105.2
1660000,0.083,85.1
1680000,0.084,73.6
