FPGA idle power [mW]:,3583.9

Program energy [mJ]:,10.11

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,8.5
20000,0.001,70.3
40000,0.002,109.2
60000,0.003,112.0
80000,0.004,51.6
100000,0.005,86.2
120000,0.006,155.2
140000,0.007,142.3
160000,0.008,153.1
180000,0.009,166.7
200000,0.010,153.8
220000,0.011,162.4
240000,0.012,158.1
260000,0.013,161.0
280000,0.014,172.5
300000,0.015,143.7
320000,0.016,146.6
340000,0.017,140.7
360000,0.018,149.5
380000,0.019,143.7
400000,0.020,140.8
420000,0.021,143.7
440000,0.022,143.7
460000,0.023,136.5
480000,0.024,139.4
500000,0.025,142.3
520000,0.026,145.4
540000,0.027,142.3
560000,0.028,145.1
580000,0.029,142.3
600000,0.030,142.3
620000,0.031,140.8
640000,0.032,142.3
660000,0.033,150.9
680000,0.034,139.4
700000,0.035,137.6
720000,0.036,139.4
740000,0.037,135.1
760000,0.038,129.3
780000,0.039,132.2
800000,0.040,130.8
820000,0.041,135.1
840000,0.042,139.4
860000,0.043,136.5
880000,0.044,117.5
900000,0.045,122.1
920000,0.046,127.9
940000,0.047,122.1
960000,0.048,127.9
980000,0.049,130.8
1000000,0.050,137.9
1020000,0.051,125.0
1040000,0.052,132.2
1060000,0.053,129.9
1080000,0.054,126.4
1100000,0.055,123.6
1120000,0.056,127.9
1140000,0.057,127.9
1160000,0.058,125.0
1180000,0.059,132.2
1200000,0.060,130.8
1220000,0.061,126.4
1240000,0.062,131.4
1260000,0.063,125.0
1280000,0.064,119.2
1300000,0.065,120.7
1320000,0.066,133.6
1340000,0.067,130.8
1360000,0.068,126.4
1380000,0.069,122.1
1400000,0.070,125.0
1420000,0.071,122.1
1440000,0.072,126.4
1460000,0.073,126.4
1480000,0.074,126.4
1500000,0.075,123.6
1520000,0.076,116.4
