FPGA idle power [mW]:,3561.8

Program energy [mJ]:,7.95

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,29.1
20000,0.001,50.7
40000,0.002,40.6
60000,0.003,43.5
80000,0.004,21.9
100000,0.005,73.7
120000,0.006,116.9
140000,0.007,129.8
160000,0.008,138.0
180000,0.009,131.3
200000,0.010,128.4
220000,0.011,128.4
240000,0.012,128.4
260000,0.013,135.6
280000,0.014,127.0
300000,0.015,118.3
320000,0.016,124.1
340000,0.017,122.5
360000,0.018,118.3
380000,0.019,106.8
400000,0.020,121.2
420000,0.021,127.0
440000,0.022,116.9
460000,0.023,124.1
480000,0.024,121.2
500000,0.025,134.1
520000,0.026,141.1
540000,0.027,132.7
560000,0.028,134.1
580000,0.029,142.8
600000,0.030,132.7
620000,0.031,131.3
640000,0.032,135.6
660000,0.033,135.6
680000,0.034,127.0
700000,0.035,105.5
720000,0.036,101.1
740000,0.037,121.2
760000,0.038,131.3
780000,0.039,131.3
800000,0.040,119.8
820000,0.041,131.3
840000,0.042,144.2
860000,0.043,127.0
880000,0.044,90.0
900000,0.045,103.9
920000,0.046,103.9
940000,0.047,111.1
960000,0.048,102.5
980000,0.049,102.5
1000000,0.050,105.4
1020000,0.051,108.3
1040000,0.052,92.4
1060000,0.053,103.9
1080000,0.054,79.5
1100000,0.055,83.8
1120000,0.056,78.0
1140000,0.057,91.0
1160000,0.058,86.7
1180000,0.059,82.4
1200000,0.060,68.0
1220000,0.061,76.6
1240000,0.062,100.8
1260000,0.063,88.1
1280000,0.064,103.9
1300000,0.065,106.8
1320000,0.066,112.6
1340000,0.067,106.8
1360000,0.068,106.8
1380000,0.069,91.0
1400000,0.070,106.8
1420000,0.071,110.1
1440000,0.072,95.3
1460000,0.073,72.3
