FPGA idle power [mW]:,3584.1

Program energy [mJ]:,9.49

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,27.0
20000,0.001,78.8
40000,0.002,77.0
60000,0.003,78.8
80000,0.004,44.2
100000,0.005,22.7
120000,0.006,123.4
140000,0.007,106.1
160000,0.008,126.2
180000,0.009,127.7
200000,0.010,126.2
220000,0.011,125.0
240000,0.012,127.7
260000,0.013,129.1
280000,0.014,127.7
300000,0.015,129.1
320000,0.016,127.7
340000,0.017,123.4
360000,0.018,123.4
380000,0.019,101.8
400000,0.020,125.0
420000,0.021,120.5
440000,0.022,111.8
460000,0.023,117.6
480000,0.024,123.4
500000,0.025,119.0
520000,0.026,120.5
540000,0.027,119.0
560000,0.028,117.6
580000,0.029,134.3
600000,0.030,139.2
620000,0.031,129.1
640000,0.032,129.1
660000,0.033,129.1
680000,0.034,136.3
700000,0.035,124.8
720000,0.036,126.2
740000,0.037,142.1
760000,0.038,140.5
780000,0.039,139.2
800000,0.040,123.4
820000,0.041,139.2
840000,0.042,144.9
860000,0.043,132.0
880000,0.044,114.7
900000,0.045,90.3
920000,0.046,93.1
940000,0.047,95.6
960000,0.048,101.8
980000,0.049,94.6
1000000,0.050,91.7
1020000,0.051,87.4
1040000,0.052,110.4
1060000,0.053,97.5
1080000,0.054,109.0
1100000,0.055,106.1
1120000,0.056,112.6
1140000,0.057,106.1
1160000,0.058,110.4
1180000,0.059,98.9
1200000,0.060,103.2
1220000,0.061,109.0
1240000,0.062,109.0
1260000,0.063,97.5
1280000,0.064,94.6
1300000,0.065,98.7
1320000,0.066,96.0
1340000,0.067,80.2
1360000,0.068,100.3
1380000,0.069,98.9
1400000,0.070,98.9
1420000,0.071,94.6
1440000,0.072,96.0
1460000,0.073,96.0
1480000,0.074,103.3
1500000,0.075,101.8
1520000,0.076,107.5
1540000,0.077,103.2
1560000,0.078,114.7
1580000,0.079,107.5
1600000,0.080,106.1
1620000,0.081,100.3
1640000,0.082,116.2
1660000,0.083,103.3
1680000,0.084,100.3
1700000,0.085,97.5
1720000,0.086,98.9
