FPGA idle power [mW]:,3587.7

Program energy [mJ]:,9.88

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,13.3
20000,0.001,32.0
40000,0.002,33.4
60000,0.003,52.1
80000,0.004,42.1
100000,0.005,32.0
120000,0.006,138.5
140000,0.007,139.9
160000,0.008,142.8
180000,0.009,158.6
200000,0.010,157.2
220000,0.011,148.5
240000,0.012,151.4
260000,0.013,152.8
280000,0.014,170.1
300000,0.015,155.5
320000,0.016,121.2
340000,0.017,132.7
360000,0.018,132.7
380000,0.019,138.5
400000,0.020,134.1
420000,0.021,131.3
440000,0.022,138.5
460000,0.023,141.3
480000,0.024,138.5
500000,0.025,132.7
520000,0.026,141.3
540000,0.027,151.4
560000,0.028,139.9
580000,0.029,144.2
600000,0.030,150.0
620000,0.031,145.7
640000,0.032,145.7
660000,0.033,138.5
680000,0.034,142.8
700000,0.035,137.0
720000,0.036,142.8
740000,0.037,131.3
760000,0.038,129.8
780000,0.039,135.6
800000,0.040,142.8
820000,0.041,132.7
840000,0.042,129.2
860000,0.043,135.6
880000,0.044,118.3
900000,0.045,112.6
920000,0.046,116.9
940000,0.047,131.3
960000,0.048,131.3
980000,0.049,124.1
1000000,0.050,125.5
1020000,0.051,130.7
1040000,0.052,124.1
1060000,0.053,122.6
1080000,0.054,125.5
1100000,0.055,129.8
1120000,0.056,128.4
1140000,0.057,116.9
1160000,0.058,116.9
1180000,0.059,114.0
1200000,0.060,118.3
1220000,0.061,119.8
1240000,0.062,112.6
1260000,0.063,119.8
1280000,0.064,121.2
1300000,0.065,121.2
1320000,0.066,112.6
1340000,0.067,128.4
1360000,0.068,131.3
1380000,0.069,127.6
1400000,0.070,128.4
1420000,0.071,127.0
1440000,0.072,128.4
1460000,0.073,127.0
1480000,0.074,131.3
1500000,0.075,131.3
1520000,0.076,122.6
1540000,0.077,118.3
1560000,0.078,109.0
