FPGA idle power [mW]:,3598.1

Program energy [mJ]:,10.17

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,5.8
20000,0.001,51.8
40000,0.002,38.9
60000,0.003,83.5
80000,0.004,72.0
100000,0.005,28.9
120000,0.006,128.1
140000,0.007,142.4
160000,0.008,151.1
180000,0.009,158.3
200000,0.010,156.8
220000,0.011,162.6
240000,0.012,162.6
260000,0.013,164.0
280000,0.014,159.0
300000,0.015,162.6
320000,0.016,122.3
340000,0.017,138.1
360000,0.018,135.3
380000,0.019,136.7
400000,0.020,145.3
420000,0.021,135.3
440000,0.022,138.1
460000,0.023,142.0
480000,0.024,129.5
500000,0.025,143.9
520000,0.026,132.4
540000,0.027,155.4
560000,0.028,143.9
580000,0.029,149.6
600000,0.030,141.0
620000,0.031,151.1
640000,0.032,146.7
660000,0.033,146.8
680000,0.034,146.8
700000,0.035,149.6
720000,0.036,143.9
740000,0.037,138.1
760000,0.038,132.4
780000,0.039,138.1
800000,0.040,136.7
820000,0.041,131.2
840000,0.042,135.3
860000,0.043,135.3
880000,0.044,130.9
900000,0.045,119.4
920000,0.046,119.4
940000,0.047,135.3
960000,0.048,130.9
980000,0.049,132.4
1000000,0.050,125.0
1020000,0.051,132.4
1040000,0.052,130.9
1060000,0.053,130.9
1080000,0.054,126.6
1100000,0.055,130.9
1120000,0.056,126.6
1140000,0.057,120.9
1160000,0.058,109.4
1180000,0.059,123.4
1200000,0.060,126.6
1220000,0.061,123.7
1240000,0.062,115.1
1260000,0.063,118.0
1280000,0.064,132.4
1300000,0.065,126.6
1320000,0.066,118.0
1340000,0.067,128.1
1360000,0.068,132.7
1380000,0.069,130.9
1400000,0.070,132.4
1420000,0.071,129.5
1440000,0.072,123.7
1460000,0.073,133.8
1480000,0.074,132.4
1500000,0.075,122.3
1520000,0.076,133.8
1540000,0.077,125.0
1560000,0.078,113.7
