FPGA idle power [mW]:,3608.7

Program energy [mJ]:,9.96

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,41.2
20000,0.001,47.0
40000,0.002,65.7
60000,0.003,90.1
80000,0.004,63.2
100000,0.005,71.4
120000,0.006,134.7
140000,0.007,143.4
160000,0.008,153.4
180000,0.009,154.9
200000,0.010,149.1
220000,0.011,164.9
240000,0.012,159.2
260000,0.013,160.8
280000,0.014,167.8
300000,0.015,134.7
320000,0.016,124.7
340000,0.017,136.2
360000,0.018,134.7
380000,0.019,136.2
400000,0.020,141.9
420000,0.021,137.6
440000,0.022,142.2
460000,0.023,126.1
480000,0.024,134.7
500000,0.025,139.0
520000,0.026,140.5
540000,0.027,147.7
560000,0.028,153.4
580000,0.029,143.4
600000,0.030,143.4
620000,0.031,148.4
640000,0.032,140.5
660000,0.033,146.2
680000,0.034,137.6
700000,0.035,143.4
720000,0.036,134.7
740000,0.037,134.7
760000,0.038,141.9
780000,0.039,131.8
800000,0.040,128.3
820000,0.041,134.7
840000,0.042,131.8
860000,0.043,126.1
880000,0.044,124.7
900000,0.045,121.8
920000,0.046,117.5
940000,0.047,126.1
960000,0.048,131.8
980000,0.049,128.3
1000000,0.050,127.5
1020000,0.051,130.4
1040000,0.052,129.0
1060000,0.053,123.2
1080000,0.054,118.9
1100000,0.055,127.5
1120000,0.056,118.9
1140000,0.057,118.9
1160000,0.058,119.0
1180000,0.059,113.1
1200000,0.060,116.0
1220000,0.061,127.5
1240000,0.062,118.9
1260000,0.063,113.1
1280000,0.064,113.1
1300000,0.065,120.3
1320000,0.066,120.3
1340000,0.067,117.5
1360000,0.068,131.8
1380000,0.069,134.7
1400000,0.070,129.0
1420000,0.071,120.3
1440000,0.072,131.8
1460000,0.073,131.8
1480000,0.074,118.9
1500000,0.075,129.0
1520000,0.076,122.1
1540000,0.077,117.5
