FPGA idle power [mW]:,3598.4

Program energy [mJ]:,9.86

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,4.0
20000,0.001,72.0
40000,0.002,73.1
60000,0.003,67.3
80000,0.004,54.4
100000,0.005,35.7
120000,0.006,94.7
140000,0.007,109.1
160000,0.008,129.2
180000,0.009,136.4
200000,0.010,132.4
220000,0.011,123.4
240000,0.012,133.5
260000,0.013,129.2
280000,0.014,130.6
300000,0.015,122.0
320000,0.016,126.3
340000,0.017,137.8
360000,0.018,130.6
380000,0.019,124.7
400000,0.020,127.8
420000,0.021,140.7
440000,0.022,130.6
460000,0.023,126.3
480000,0.024,135.0
500000,0.025,133.5
520000,0.026,122.0
540000,0.027,132.1
560000,0.028,130.9
580000,0.029,130.6
600000,0.030,129.2
620000,0.031,127.8
640000,0.032,133.5
660000,0.033,133.5
680000,0.034,127.8
700000,0.035,129.2
720000,0.036,142.1
740000,0.037,143.3
760000,0.038,140.7
780000,0.039,130.6
800000,0.040,145.0
820000,0.041,142.1
840000,0.042,122.0
860000,0.043,106.2
880000,0.044,100.4
900000,0.045,109.1
920000,0.046,99.9
940000,0.047,101.9
960000,0.048,106.2
980000,0.049,107.6
1000000,0.050,101.9
1020000,0.051,113.4
1040000,0.052,111.9
1060000,0.053,114.8
1080000,0.054,114.8
1100000,0.055,109.2
1120000,0.056,113.4
1140000,0.057,111.9
1160000,0.058,107.6
1180000,0.059,116.3
1200000,0.060,113.4
1220000,0.061,114.8
1240000,0.062,110.5
1260000,0.063,104.7
1280000,0.064,113.8
1300000,0.065,110.5
1320000,0.066,107.6
1340000,0.067,113.4
1360000,0.068,111.9
1380000,0.069,119.1
1400000,0.070,114.8
1420000,0.071,109.1
1440000,0.072,114.8
1460000,0.073,112.3
1480000,0.074,109.1
1500000,0.075,114.8
1520000,0.076,106.2
1540000,0.077,110.5
1560000,0.078,117.7
1580000,0.079,110.5
1600000,0.080,109.1
1620000,0.081,111.9
1640000,0.082,112.3
1660000,0.083,104.7
1680000,0.084,107.6
1700000,0.085,100.4
