FPGA idle power [mW]:,3578.3

Program energy [mJ]:,9.32

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,21.3
20000,0.001,38.5
40000,0.002,34.2
60000,0.003,34.2
80000,0.004,25.6
100000,0.005,48.6
120000,0.006,106.1
140000,0.007,109.1
160000,0.008,129.2
180000,0.009,130.6
200000,0.010,124.8
220000,0.011,129.2
240000,0.012,124.8
260000,0.013,130.6
280000,0.014,124.8
300000,0.015,136.4
320000,0.016,129.3
340000,0.017,124.8
360000,0.018,124.8
380000,0.019,126.3
400000,0.020,129.2
420000,0.021,129.2
440000,0.022,132.0
460000,0.023,130.6
480000,0.024,127.7
500000,0.025,135.5
520000,0.026,124.8
540000,0.027,130.6
560000,0.028,130.6
580000,0.029,133.5
600000,0.030,124.8
620000,0.031,129.2
640000,0.032,136.4
660000,0.033,130.6
680000,0.034,120.0
700000,0.035,137.8
720000,0.036,145.0
740000,0.037,140.7
760000,0.038,123.4
780000,0.039,137.8
800000,0.040,140.7
820000,0.041,132.0
840000,0.042,109.0
860000,0.043,87.4
880000,0.044,98.9
900000,0.045,100.4
920000,0.046,90.3
940000,0.047,91.8
960000,0.048,87.4
980000,0.049,103.3
1000000,0.050,96.1
1020000,0.051,106.1
1040000,0.052,118.4
1060000,0.053,111.9
1080000,0.054,104.7
1100000,0.055,103.3
1120000,0.056,107.6
1140000,0.057,106.1
1160000,0.058,107.6
1180000,0.059,106.1
1200000,0.060,106.1
1220000,0.061,112.2
1240000,0.062,103.3
1260000,0.063,111.9
1280000,0.064,101.8
1300000,0.065,98.9
1320000,0.066,106.1
1340000,0.067,101.8
1360000,0.068,111.9
1380000,0.069,107.6
1400000,0.070,107.6
1420000,0.071,104.7
1440000,0.072,101.8
1460000,0.073,106.1
1480000,0.074,114.8
1500000,0.075,103.3
1520000,0.076,109.0
1540000,0.077,107.6
1560000,0.078,103.3
1580000,0.079,104.5
1600000,0.080,110.5
1620000,0.081,109.0
1640000,0.082,100.4
1660000,0.083,84.6
1680000,0.084,106.1
