FPGA idle power [mW]:,3573.1

Program energy [mJ]:,8.69

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,18.3
20000,0.001,48.0
40000,0.002,46.6
60000,0.003,53.8
80000,0.004,27.9
100000,0.005,38.0
120000,0.006,104.1
140000,0.007,99.8
160000,0.008,128.6
180000,0.009,123.6
200000,0.010,122.8
220000,0.011,125.7
240000,0.012,128.6
260000,0.013,120.0
280000,0.014,124.3
300000,0.015,120.0
320000,0.016,128.6
340000,0.017,118.5
360000,0.018,117.4
380000,0.019,117.1
400000,0.020,114.2
420000,0.021,117.1
440000,0.022,115.7
460000,0.023,97.0
480000,0.024,118.5
500000,0.025,122.8
520000,0.026,114.2
540000,0.027,106.6
560000,0.028,114.2
580000,0.029,131.5
600000,0.030,125.7
620000,0.031,124.3
640000,0.032,124.3
660000,0.033,122.8
680000,0.034,128.6
700000,0.035,130.0
720000,0.036,129.8
740000,0.037,144.4
760000,0.038,151.6
780000,0.039,134.4
800000,0.040,125.7
820000,0.041,137.2
840000,0.042,141.6
860000,0.043,125.7
880000,0.044,95.5
900000,0.045,78.7
920000,0.046,91.2
940000,0.047,76.8
960000,0.048,88.3
980000,0.049,76.8
1000000,0.050,79.7
1020000,0.051,79.7
1040000,0.052,95.5
1060000,0.053,91.2
1080000,0.054,95.7
1100000,0.055,89.8
1120000,0.056,99.8
1140000,0.057,104.1
1160000,0.058,102.7
1180000,0.059,94.1
1200000,0.060,92.6
1220000,0.061,88.3
1240000,0.062,88.3
1260000,0.063,74.0
1280000,0.064,79.7
1300000,0.065,79.7
1320000,0.066,84.0
1340000,0.067,75.4
1360000,0.068,71.1
1380000,0.069,82.6
1400000,0.070,75.4
1420000,0.071,72.5
1440000,0.072,74.0
1460000,0.073,84.0
1480000,0.074,91.2
1500000,0.075,92.6
1520000,0.076,91.2
1540000,0.077,108.5
1560000,0.078,92.6
1580000,0.079,85.4
1600000,0.080,99.8
1620000,0.081,100.4
1640000,0.082,107.0
1660000,0.083,94.1
1680000,0.084,101.3
1700000,0.085,79.7
1720000,0.086,78.2
