FPGA idle power [mW]:,3575.8

Program energy [mJ]:,8.40

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,9.4
20000,0.001,48.2
40000,0.002,46.6
60000,0.003,38.1
80000,0.004,15.1
100000,0.005,13.7
120000,0.006,102.9
140000,0.007,68.4
160000,0.008,108.6
180000,0.009,111.5
200000,0.010,115.8
220000,0.011,97.7
240000,0.012,108.6
260000,0.013,114.4
280000,0.014,108.6
300000,0.015,102.9
320000,0.016,110.1
340000,0.017,104.3
360000,0.018,113.0
380000,0.019,108.6
400000,0.020,113.2
420000,0.021,105.8
440000,0.022,107.2
460000,0.023,115.8
480000,0.024,102.9
500000,0.025,113.0
520000,0.026,114.4
540000,0.027,111.5
560000,0.028,108.6
580000,0.029,110.1
600000,0.030,117.3
620000,0.031,105.8
640000,0.032,111.5
660000,0.033,117.3
680000,0.034,113.0
700000,0.035,107.2
720000,0.036,102.9
740000,0.037,97.1
760000,0.038,99.2
780000,0.039,94.3
800000,0.040,91.4
820000,0.041,95.7
840000,0.042,100.0
860000,0.043,98.6
880000,0.044,85.6
900000,0.045,92.8
920000,0.046,113.0
940000,0.047,94.6
960000,0.048,88.5
980000,0.049,98.6
1000000,0.050,111.5
1020000,0.051,110.1
1040000,0.052,102.9
1060000,0.053,95.7
1080000,0.054,104.3
1100000,0.055,113.0
1120000,0.056,63.6
1140000,0.057,79.9
1160000,0.058,81.3
1180000,0.059,88.5
1200000,0.060,72.7
1220000,0.061,74.1
1240000,0.062,71.2
1260000,0.063,75.5
1280000,0.064,72.7
1300000,0.065,86.8
1320000,0.066,66.9
1340000,0.067,82.7
1360000,0.068,82.7
1380000,0.069,68.4
1400000,0.070,69.8
1420000,0.071,77.0
1440000,0.072,77.0
1460000,0.073,82.7
1480000,0.074,80.6
1500000,0.075,77.0
1520000,0.076,75.5
1540000,0.077,85.6
1560000,0.078,71.2
1580000,0.079,69.8
1600000,0.080,78.4
1620000,0.081,78.4
1640000,0.082,78.4
1660000,0.083,77.5
1680000,0.084,72.7
1700000,0.085,69.8
1720000,0.086,81.3
1740000,0.087,82.7
1760000,0.088,74.1
1780000,0.089,66.9
1800000,0.090,72.7
1820000,0.091,75.5
1840000,0.092,83.7
1860000,0.093,81.3
1880000,0.094,82.7
