FPGA idle power [mW]:,3590.7

Program energy [mJ]:,9.95

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,7.4
20000,0.001,57.8
40000,0.002,53.5
60000,0.003,63.5
80000,0.004,37.6
100000,0.005,29.0
120000,0.006,102.4
140000,0.007,120.0
160000,0.008,125.4
180000,0.009,132.6
200000,0.010,134.0
220000,0.011,131.1
240000,0.012,135.5
260000,0.013,122.5
280000,0.014,138.3
300000,0.015,128.3
320000,0.016,130.8
340000,0.017,128.3
360000,0.018,128.3
380000,0.019,119.6
400000,0.020,126.8
420000,0.021,115.3
440000,0.022,122.5
460000,0.023,131.1
480000,0.024,124.0
500000,0.025,123.1
520000,0.026,124.0
540000,0.027,124.0
560000,0.028,122.5
580000,0.029,118.2
600000,0.030,129.7
620000,0.031,138.3
640000,0.032,136.9
660000,0.033,129.7
680000,0.034,132.4
700000,0.035,129.7
720000,0.036,138.3
740000,0.037,132.6
760000,0.038,141.2
780000,0.039,136.9
800000,0.040,139.8
820000,0.041,135.5
840000,0.042,139.8
860000,0.043,116.9
880000,0.044,99.5
900000,0.045,106.7
920000,0.046,103.8
940000,0.047,100.9
960000,0.048,102.4
980000,0.049,96.6
1000000,0.050,103.8
1020000,0.051,106.7
1040000,0.052,101.4
1060000,0.053,109.6
1080000,0.054,113.9
1100000,0.055,118.2
1120000,0.056,113.9
1140000,0.057,112.4
1160000,0.058,106.7
1180000,0.059,118.2
1200000,0.060,111.0
1220000,0.061,106.0
1240000,0.062,118.2
1260000,0.063,99.5
1280000,0.064,100.9
1300000,0.065,100.9
1320000,0.066,93.7
1340000,0.067,102.4
1360000,0.068,105.2
1380000,0.069,98.1
1400000,0.070,102.9
1420000,0.071,108.1
1440000,0.072,108.1
1460000,0.073,99.5
1480000,0.074,100.9
1500000,0.075,103.8
1520000,0.076,118.2
1540000,0.077,108.1
1560000,0.078,112.4
1580000,0.079,115.3
1600000,0.080,106.7
1620000,0.081,121.1
1640000,0.082,116.8
1660000,0.083,111.0
1680000,0.084,111.0
1700000,0.085,112.4
1720000,0.086,108.1
1740000,0.087,103.8
1760000,0.088,102.9
