FPGA idle power [mW]:,3592.7

Program energy [mJ]:,8.06

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,-3.2
20000,0.001,37.1
40000,0.002,45.7
60000,0.003,31.3
80000,0.004,11.2
100000,0.005,21.2
120000,0.006,34.2
140000,0.007,108.7
160000,0.008,119.1
180000,0.009,129.1
200000,0.010,132.0
220000,0.011,129.1
240000,0.012,129.1
260000,0.013,130.6
280000,0.014,123.4
300000,0.015,127.7
320000,0.016,114.9
340000,0.017,124.8
360000,0.018,122.0
380000,0.019,123.4
400000,0.020,120.5
420000,0.021,124.8
440000,0.022,120.5
460000,0.023,116.2
480000,0.024,111.9
500000,0.025,119.5
520000,0.026,134.9
540000,0.027,129.1
560000,0.028,122.0
580000,0.029,127.7
600000,0.030,133.5
620000,0.031,124.8
640000,0.032,126.3
660000,0.033,127.7
680000,0.034,128.8
700000,0.035,111.9
720000,0.036,98.9
740000,0.037,124.8
760000,0.038,124.8
780000,0.039,126.3
800000,0.040,114.8
820000,0.041,136.3
840000,0.042,134.9
860000,0.043,141.2
880000,0.044,122.0
900000,0.045,98.9
920000,0.046,111.9
940000,0.047,114.8
960000,0.048,110.4
980000,0.049,111.9
1000000,0.050,111.9
1020000,0.051,117.6
1040000,0.052,110.2
1060000,0.053,110.4
1080000,0.054,97.5
1100000,0.055,100.4
1120000,0.056,103.2
1140000,0.057,97.5
1160000,0.058,100.4
1180000,0.059,97.5
1200000,0.060,96.1
1220000,0.061,100.9
1240000,0.062,96.1
1260000,0.063,101.8
1280000,0.064,116.2
1300000,0.065,104.7
1320000,0.066,111.9
1340000,0.067,111.9
1360000,0.068,111.9
1380000,0.069,116.2
1400000,0.070,113.3
1420000,0.071,111.9
1440000,0.072,103.2
1460000,0.073,94.6
1480000,0.074,80.2
