FPGA idle power [mW]:,3584.0

Program energy [mJ]:,9.21

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,25.6
20000,0.001,83.2
40000,0.002,77.4
60000,0.003,76.0
80000,0.004,32.8
100000,0.005,30.6
120000,0.006,113.4
140000,0.007,100.4
160000,0.008,116.3
180000,0.009,124.9
200000,0.010,124.9
220000,0.011,130.7
240000,0.012,129.2
260000,0.013,129.2
280000,0.014,120.5
300000,0.015,117.7
320000,0.016,135.0
340000,0.017,124.9
360000,0.018,119.1
380000,0.019,126.3
400000,0.020,129.2
420000,0.021,129.2
440000,0.022,129.2
460000,0.023,134.4
480000,0.024,127.8
500000,0.025,122.0
520000,0.026,120.6
540000,0.027,126.3
560000,0.028,132.1
580000,0.029,127.8
600000,0.030,129.2
620000,0.031,122.0
640000,0.032,123.6
660000,0.033,127.8
680000,0.034,127.8
700000,0.035,116.3
720000,0.036,117.7
740000,0.037,123.5
760000,0.038,110.5
780000,0.039,107.6
800000,0.040,116.3
820000,0.041,109.6
840000,0.042,111.9
860000,0.043,110.5
880000,0.044,111.9
900000,0.045,107.6
920000,0.046,114.8
940000,0.047,113.4
960000,0.048,116.3
980000,0.049,113.4
1000000,0.050,120.5
1020000,0.051,111.9
1040000,0.052,122.0
1060000,0.053,120.6
1080000,0.054,113.4
1100000,0.055,117.7
1120000,0.056,126.3
1140000,0.057,107.6
1160000,0.058,104.8
1180000,0.059,91.0
1200000,0.060,109.1
1220000,0.061,109.1
1240000,0.062,100.4
1260000,0.063,109.1
1280000,0.064,111.9
1300000,0.065,107.6
1320000,0.066,106.2
1340000,0.067,101.9
1360000,0.068,105.0
1380000,0.069,110.5
1400000,0.070,109.1
1420000,0.071,110.5
1440000,0.072,109.1
1460000,0.073,99.0
1480000,0.074,109.1
1500000,0.075,96.1
1520000,0.076,103.3
1540000,0.077,109.6
1560000,0.078,103.3
1580000,0.079,104.8
1600000,0.080,100.4
1620000,0.081,106.2
1640000,0.082,93.2
