FPGA idle power [mW]:,3568.1

Program energy [mJ]:,7.79

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,17.1
20000,0.001,32.9
40000,0.002,44.4
60000,0.003,34.3
80000,0.004,22.8
100000,0.005,19.9
120000,0.006,87.6
140000,0.007,83.2
160000,0.008,120.7
180000,0.009,111.6
200000,0.010,116.3
220000,0.011,113.5
240000,0.012,125.0
260000,0.013,112.0
280000,0.014,109.1
300000,0.015,112.0
320000,0.016,129.3
340000,0.017,123.5
360000,0.018,114.7
380000,0.019,112.0
400000,0.020,117.8
420000,0.021,117.8
440000,0.022,104.8
460000,0.023,117.8
480000,0.024,117.8
500000,0.025,119.2
520000,0.026,119.2
540000,0.027,110.0
560000,0.028,119.2
580000,0.029,123.5
600000,0.030,112.0
620000,0.031,122.1
640000,0.032,120.7
660000,0.033,123.5
680000,0.034,119.2
700000,0.035,116.3
720000,0.036,100.7
740000,0.037,104.8
760000,0.038,103.4
780000,0.039,94.8
800000,0.040,97.6
820000,0.041,93.3
840000,0.042,89.0
860000,0.043,104.8
880000,0.044,90.4
900000,0.045,82.1
920000,0.046,107.7
940000,0.047,93.3
960000,0.048,97.6
980000,0.049,112.0
1000000,0.050,107.7
1020000,0.051,100.5
1040000,0.052,100.5
1060000,0.053,106.3
1080000,0.054,102.3
1100000,0.055,94.8
1120000,0.056,112.0
1140000,0.057,90.4
1160000,0.058,90.4
1180000,0.059,76.1
1200000,0.060,89.0
1220000,0.061,91.9
1240000,0.062,90.4
1260000,0.063,74.4
1280000,0.064,80.4
1300000,0.065,83.2
1320000,0.066,90.4
1340000,0.067,78.9
1360000,0.068,81.8
1380000,0.069,80.4
1400000,0.070,80.4
1420000,0.071,70.3
1440000,0.072,69.7
1460000,0.073,90.4
1480000,0.074,99.1
1500000,0.075,80.4
1520000,0.076,67.4
1540000,0.077,83.2
1560000,0.078,80.4
1580000,0.079,81.8
1600000,0.080,74.6
1620000,0.081,93.0
