FPGA idle power [mW]:,3577.2

Program energy [mJ]:,8.68

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,41.1
20000,0.001,75.6
40000,0.002,65.3
60000,0.003,41.1
80000,0.004,12.3
100000,0.005,48.3
120000,0.006,104.4
140000,0.007,108.7
160000,0.008,123.1
180000,0.009,121.6
200000,0.010,120.2
220000,0.011,121.1
240000,0.012,128.8
260000,0.013,123.1
280000,0.014,110.1
300000,0.015,125.9
320000,0.016,118.7
340000,0.017,128.8
360000,0.018,127.4
380000,0.019,121.6
400000,0.020,127.3
420000,0.021,117.3
440000,0.022,124.5
460000,0.023,123.1
480000,0.024,125.9
500000,0.025,124.5
520000,0.026,128.8
540000,0.027,121.6
560000,0.028,121.6
580000,0.029,125.7
600000,0.030,127.4
620000,0.031,125.9
640000,0.032,124.5
660000,0.033,131.7
680000,0.034,125.9
700000,0.035,125.9
720000,0.036,107.2
740000,0.037,110.1
760000,0.038,99.4
780000,0.039,110.1
800000,0.040,102.9
820000,0.041,102.9
840000,0.042,108.7
860000,0.043,114.4
880000,0.044,111.6
900000,0.045,95.7
920000,0.046,108.7
940000,0.047,116.4
960000,0.048,115.9
980000,0.049,104.4
1000000,0.050,114.4
1020000,0.051,118.7
1040000,0.052,105.8
1060000,0.053,114.4
1080000,0.054,117.3
1100000,0.055,113.0
1120000,0.056,108.7
1140000,0.057,92.9
1160000,0.058,102.9
1180000,0.059,104.4
1200000,0.060,95.7
1220000,0.061,98.6
1240000,0.062,100.0
1260000,0.063,104.4
1280000,0.064,100.0
1300000,0.065,77.7
1320000,0.066,91.4
1340000,0.067,101.5
1360000,0.068,100.0
1380000,0.069,94.3
1400000,0.070,94.3
1420000,0.071,102.9
1440000,0.072,97.2
1460000,0.073,92.9
1480000,0.074,93.2
1500000,0.075,94.3
1520000,0.076,94.3
1540000,0.077,100.0
1560000,0.078,87.1
1580000,0.079,94.3
1600000,0.080,98.6
1620000,0.081,94.3
