FPGA idle power [mW]:,3558.9

Program energy [mJ]:,5.38

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,10.8
20000,0.001,19.1
40000,0.002,22.0
60000,0.003,4.7
80000,0.004,6.1
100000,0.005,14.8
120000,0.006,57.9
140000,0.007,57.9
160000,0.008,75.2
180000,0.009,83.6
200000,0.010,80.9
220000,0.011,76.6
240000,0.012,78.1
260000,0.013,86.7
280000,0.014,86.7
300000,0.015,93.9
320000,0.016,83.8
340000,0.017,76.6
360000,0.018,77.4
380000,0.019,83.8
400000,0.020,60.8
420000,0.021,69.4
440000,0.022,68.0
460000,0.023,88.1
480000,0.024,79.5
500000,0.025,80.9
520000,0.026,68.0
540000,0.027,69.7
560000,0.028,69.4
580000,0.029,86.7
600000,0.030,88.1
620000,0.031,99.6
640000,0.032,99.6
660000,0.033,93.9
680000,0.034,91.0
700000,0.035,91.0
720000,0.036,102.2
740000,0.037,98.2
760000,0.038,116.9
780000,0.039,96.8
800000,0.040,91.0
820000,0.041,116.9
840000,0.042,111.2
860000,0.043,65.1
880000,0.044,47.9
900000,0.045,41.8
920000,0.046,49.3
940000,0.047,42.1
960000,0.048,37.8
980000,0.049,42.1
1000000,0.050,42.1
1020000,0.051,53.6
1040000,0.052,57.9
1060000,0.053,49.3
1080000,0.054,60.4
1100000,0.055,62.2
1120000,0.056,57.9
1140000,0.057,47.9
1160000,0.058,55.0
1180000,0.059,57.9
1200000,0.060,57.9
1220000,0.061,36.3
1240000,0.062,49.3
1260000,0.063,43.3
1280000,0.064,40.7
1300000,0.065,40.7
1320000,0.066,42.1
1340000,0.067,46.4
1360000,0.068,45.0
1380000,0.069,42.1
1400000,0.070,43.5
1420000,0.071,42.1
1440000,0.072,44.9
1460000,0.073,46.4
1480000,0.074,56.5
1500000,0.075,52.2
1520000,0.076,59.4
1540000,0.077,52.2
1560000,0.078,46.4
1580000,0.079,59.4
1600000,0.080,47.9
1620000,0.081,52.6
1640000,0.082,57.9
1660000,0.083,56.5
1680000,0.084,46.4
1700000,0.085,49.3
1720000,0.086,36.3
