FPGA idle power [mW]:,3589.4

Program energy [mJ]:,8.34

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,-2.8
20000,0.001,24.5
40000,0.002,27.4
60000,0.003,30.3
80000,0.004,15.9
100000,0.005,14.5
120000,0.006,11.6
140000,0.007,66.3
160000,0.008,96.5
180000,0.009,119.5
200000,0.010,116.6
220000,0.011,116.6
240000,0.012,125.3
260000,0.013,124.4
280000,0.014,112.3
300000,0.015,119.5
320000,0.016,122.4
340000,0.017,113.7
360000,0.018,116.6
380000,0.019,109.4
400000,0.020,115.2
420000,0.021,126.7
440000,0.022,121.3
460000,0.023,116.6
480000,0.024,113.7
500000,0.025,131.0
520000,0.026,122.4
540000,0.027,103.7
560000,0.028,116.6
580000,0.029,123.8
600000,0.030,119.5
620000,0.031,122.8
640000,0.032,119.5
660000,0.033,123.8
680000,0.034,116.6
700000,0.035,116.6
720000,0.036,115.2
740000,0.037,110.9
760000,0.038,109.4
780000,0.039,118.1
800000,0.040,108.9
820000,0.041,106.5
840000,0.042,116.6
860000,0.043,113.7
880000,0.044,105.1
900000,0.045,109.4
920000,0.046,110.9
940000,0.047,105.1
960000,0.048,110.9
980000,0.049,112.0
1000000,0.050,116.6
1020000,0.051,106.5
1040000,0.052,99.4
1060000,0.053,112.3
1080000,0.054,113.7
1100000,0.055,102.2
1120000,0.056,110.9
1140000,0.057,100.8
1160000,0.058,91.8
1180000,0.059,100.8
1200000,0.060,96.5
1220000,0.061,109.4
1240000,0.062,90.7
1260000,0.063,102.2
1280000,0.064,96.5
1300000,0.065,97.9
1320000,0.066,106.5
1340000,0.067,101.1
1360000,0.068,93.6
1380000,0.069,93.6
1400000,0.070,100.8
1420000,0.071,100.8
1440000,0.072,108.0
1460000,0.073,99.4
1480000,0.074,103.7
1500000,0.075,89.3
1520000,0.076,102.7
1540000,0.077,89.3
1560000,0.078,96.5
1580000,0.079,102.2
1600000,0.080,102.2
1620000,0.081,105.1
1640000,0.082,61.9
