FPGA idle power [mW]:,3590.2

Program energy [mJ]:,8.40

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,5.0
20000,0.001,30.6
40000,0.002,30.9
60000,0.003,33.8
80000,0.004,15.1
100000,0.005,16.6
120000,0.006,20.9
140000,0.007,104.3
160000,0.008,105.7
180000,0.009,123.0
200000,0.010,123.6
220000,0.011,114.4
240000,0.012,123.0
260000,0.013,118.7
280000,0.014,111.5
300000,0.015,111.5
320000,0.016,127.3
340000,0.017,117.3
360000,0.018,107.2
380000,0.019,109.6
400000,0.020,112.9
420000,0.021,112.9
440000,0.022,111.5
460000,0.023,111.5
480000,0.024,105.7
500000,0.025,104.3
520000,0.026,111.5
540000,0.027,114.4
560000,0.028,111.2
580000,0.029,114.4
600000,0.030,118.7
620000,0.031,120.1
640000,0.032,112.9
660000,0.033,127.3
680000,0.034,117.3
700000,0.035,117.3
720000,0.036,118.7
740000,0.037,126.7
760000,0.038,125.9
780000,0.039,130.2
800000,0.040,124.5
820000,0.041,131.6
840000,0.042,115.8
860000,0.043,121.6
880000,0.044,104.3
900000,0.045,77.0
920000,0.046,94.1
940000,0.047,75.5
960000,0.048,89.9
980000,0.049,98.6
1000000,0.050,87.0
1020000,0.051,81.3
1040000,0.052,97.1
1060000,0.053,100.0
1080000,0.054,104.3
1100000,0.055,86.4
1120000,0.056,100.0
1140000,0.057,101.4
1160000,0.058,100.0
1180000,0.059,98.6
1200000,0.060,95.7
1220000,0.061,100.0
1240000,0.062,89.9
1260000,0.063,78.4
1280000,0.064,87.9
1300000,0.065,85.6
1320000,0.066,85.6
1340000,0.067,84.2
1360000,0.068,84.2
1380000,0.069,87.0
1400000,0.070,85.6
1420000,0.071,82.7
1440000,0.072,75.5
1460000,0.073,84.8
1480000,0.074,97.1
1500000,0.075,98.6
1520000,0.076,100.0
1540000,0.077,101.4
1560000,0.078,94.2
1580000,0.079,91.4
1600000,0.080,89.9
1620000,0.081,101.4
1640000,0.082,98.8
1660000,0.083,89.9
1680000,0.084,95.7
1700000,0.085,91.4
1720000,0.086,77.0
