FPGA idle power [mW]:,3575.2

Program energy [mJ]:,7.16

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,2.8
20000,0.001,17.7
40000,0.002,24.4
60000,0.003,17.2
80000,0.004,8.5
100000,0.005,11.4
120000,0.006,41.6
140000,0.007,89.1
160000,0.008,93.4
180000,0.009,102.0
200000,0.010,101.4
220000,0.011,112.1
240000,0.012,116.4
260000,0.013,119.3
280000,0.014,103.5
300000,0.015,115.0
320000,0.016,119.3
340000,0.017,99.2
360000,0.018,97.7
380000,0.019,95.2
400000,0.020,103.5
420000,0.021,94.9
440000,0.022,104.9
460000,0.023,107.8
480000,0.024,109.2
500000,0.025,94.9
520000,0.026,102.0
540000,0.027,104.9
560000,0.028,99.8
580000,0.029,110.7
600000,0.030,113.6
620000,0.031,112.1
640000,0.032,113.6
660000,0.033,104.9
680000,0.034,112.1
700000,0.035,115.0
720000,0.036,122.2
740000,0.037,120.0
760000,0.038,123.6
780000,0.039,127.9
800000,0.040,102.0
820000,0.041,115.0
840000,0.042,129.4
860000,0.043,106.4
880000,0.044,80.5
900000,0.045,61.8
920000,0.046,62.6
940000,0.047,67.5
960000,0.048,69.0
980000,0.049,54.6
1000000,0.050,66.1
1020000,0.051,66.1
1040000,0.052,87.7
1060000,0.053,71.8
1080000,0.054,71.8
1100000,0.055,84.3
1120000,0.056,77.6
1140000,0.057,77.6
1160000,0.058,61.8
1180000,0.059,77.6
1200000,0.060,86.2
1220000,0.061,77.6
1240000,0.062,63.2
1260000,0.063,66.1
1280000,0.064,56.5
1300000,0.065,67.5
1320000,0.066,57.4
1340000,0.067,60.3
1360000,0.068,73.3
1380000,0.069,64.6
1400000,0.070,63.2
1420000,0.071,60.3
1440000,0.072,71.8
1460000,0.073,61.1
1480000,0.074,76.1
1500000,0.075,81.9
1520000,0.076,77.6
1540000,0.077,71.8
1560000,0.078,80.5
1580000,0.079,83.3
1600000,0.080,81.9
1620000,0.081,73.3
1640000,0.082,75.0
1660000,0.083,77.6
1680000,0.084,67.5
1700000,0.085,60.3
1720000,0.086,54.6
