FPGA idle power [mW]:,3556.5

Program energy [mJ]:,7.79

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,-3.0
20000,0.001,25.8
40000,0.002,28.7
60000,0.003,35.9
80000,0.004,22.5
100000,0.005,11.4
120000,0.006,11.4
140000,0.007,79.0
160000,0.008,73.3
180000,0.009,109.2
200000,0.010,110.7
220000,0.011,125.1
240000,0.012,109.2
260000,0.013,103.0
280000,0.014,129.4
300000,0.015,129.4
320000,0.016,112.1
340000,0.017,113.6
360000,0.018,119.3
380000,0.019,122.2
400000,0.020,125.1
420000,0.021,113.6
440000,0.022,117.0
460000,0.023,123.6
480000,0.024,123.6
500000,0.025,123.6
520000,0.026,110.7
540000,0.027,117.9
560000,0.028,125.1
580000,0.029,109.2
600000,0.030,120.7
620000,0.031,121.6
640000,0.032,119.3
660000,0.033,110.7
680000,0.034,117.9
700000,0.035,117.9
720000,0.036,90.5
740000,0.037,93.4
760000,0.038,103.5
780000,0.039,120.7
800000,0.040,98.4
820000,0.041,102.0
840000,0.042,106.4
860000,0.043,99.2
880000,0.044,89.1
900000,0.045,84.8
920000,0.046,104.9
940000,0.047,93.4
960000,0.048,90.5
980000,0.049,92.2
1000000,0.050,83.3
1020000,0.051,96.3
1040000,0.052,97.7
1060000,0.053,80.5
1080000,0.054,84.8
1100000,0.055,107.8
1120000,0.056,86.2
1140000,0.057,80.5
1160000,0.058,81.3
1180000,0.059,92.0
1200000,0.060,80.5
1220000,0.061,70.4
1240000,0.062,86.2
1260000,0.063,94.8
1280000,0.064,89.1
1300000,0.065,87.7
1320000,0.066,80.5
1340000,0.067,86.0
1360000,0.068,83.3
1380000,0.069,70.4
1400000,0.070,71.8
1420000,0.071,86.2
1440000,0.072,89.1
1460000,0.073,80.5
1480000,0.074,83.3
1500000,0.075,81.9
1520000,0.076,76.7
1540000,0.077,71.8
1560000,0.078,76.1
1580000,0.079,86.2
1600000,0.080,81.9
1620000,0.081,86.2
1640000,0.082,89.1
1660000,0.083,99.2
1680000,0.084,67.5
