FPGA idle power [mW]:,3568.7

Program energy [mJ]:,8.81

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,-3.7
20000,0.001,32.3
40000,0.002,43.8
60000,0.003,35.2
80000,0.004,16.5
100000,0.005,18.0
120000,0.006,29.4
140000,0.007,76.9
160000,0.008,94.2
180000,0.009,125.8
200000,0.010,127.2
220000,0.011,124.4
240000,0.012,125.8
260000,0.013,127.2
280000,0.014,118.7
300000,0.015,127.2
320000,0.016,133.0
340000,0.017,130.1
360000,0.018,125.8
380000,0.019,128.7
400000,0.020,124.4
420000,0.021,124.4
440000,0.022,125.8
460000,0.023,128.0
480000,0.024,124.4
500000,0.025,125.8
520000,0.026,130.1
540000,0.027,122.9
560000,0.028,120.1
580000,0.029,125.8
600000,0.030,125.8
620000,0.031,114.3
640000,0.032,132.7
660000,0.033,128.7
680000,0.034,122.9
700000,0.035,121.5
720000,0.036,114.3
740000,0.037,121.5
760000,0.038,99.9
780000,0.039,120.1
800000,0.040,124.4
820000,0.041,121.8
840000,0.042,115.7
860000,0.043,112.9
880000,0.044,111.4
900000,0.045,107.1
920000,0.046,111.4
940000,0.047,95.6
960000,0.048,107.1
980000,0.049,121.5
1000000,0.050,114.1
1020000,0.051,101.4
1040000,0.052,110.0
1060000,0.053,114.3
1080000,0.054,104.2
1100000,0.055,92.7
1120000,0.056,105.7
1140000,0.057,110.0
1160000,0.058,97.0
1180000,0.059,104.8
1200000,0.060,97.0
1220000,0.061,104.2
1240000,0.062,101.4
1260000,0.063,92.7
1280000,0.064,87.0
1300000,0.065,104.2
1320000,0.066,99.9
1340000,0.067,102.8
1360000,0.068,97.0
1380000,0.069,101.4
1400000,0.070,102.8
1420000,0.071,88.4
1440000,0.072,99.9
1460000,0.073,105.7
1480000,0.074,92.7
1500000,0.075,105.7
1520000,0.076,101.4
1540000,0.077,95.5
1560000,0.078,99.9
1580000,0.079,88.4
1600000,0.080,105.7
1620000,0.081,111.4
1640000,0.082,92.7
1660000,0.083,98.5
1680000,0.084,59.6
