FPGA idle power [mW]:,3576.9

Program energy [mJ]:,8.47

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,21.2
20000,0.001,37.0
40000,0.002,34.2
60000,0.003,30.0
80000,0.004,21.2
100000,0.005,41.4
120000,0.006,107.5
140000,0.007,123.4
160000,0.008,130.6
180000,0.009,136.3
200000,0.010,136.3
220000,0.011,136.3
240000,0.012,133.8
260000,0.013,133.4
280000,0.014,129.1
300000,0.015,124.8
320000,0.016,134.9
340000,0.017,123.4
360000,0.018,121.9
380000,0.019,127.7
400000,0.020,129.1
420000,0.021,124.5
440000,0.022,113.3
460000,0.023,130.6
480000,0.024,130.6
500000,0.025,126.2
520000,0.026,143.5
540000,0.027,134.9
560000,0.028,136.3
580000,0.029,136.3
600000,0.030,130.7
620000,0.031,139.2
640000,0.032,136.3
660000,0.033,129.1
680000,0.034,124.8
700000,0.035,110.4
720000,0.036,124.8
740000,0.037,126.2
760000,0.038,126.2
780000,0.039,112.1
800000,0.040,139.2
820000,0.041,142.1
840000,0.042,130.6
860000,0.043,117.6
880000,0.044,96.0
900000,0.045,101.8
920000,0.046,116.2
940000,0.047,109.0
960000,0.048,116.7
980000,0.049,117.6
1000000,0.050,111.9
1020000,0.051,107.5
1040000,0.052,109.0
1060000,0.053,110.4
1080000,0.054,109.0
1100000,0.055,90.3
1120000,0.056,101.8
1140000,0.057,99.7
1160000,0.058,94.6
1180000,0.059,98.9
1200000,0.060,96.0
1220000,0.061,100.3
1240000,0.062,103.2
1260000,0.063,87.4
1280000,0.064,97.5
1300000,0.065,120.5
1320000,0.066,110.5
1340000,0.067,114.7
1360000,0.068,116.2
1380000,0.069,114.7
1400000,0.070,101.8
1420000,0.071,114.7
1440000,0.072,120.5
1460000,0.073,107.5
1480000,0.074,97.5
1500000,0.075,95.0
