FPGA idle power [mW]:,3598.4

Program energy [mJ]:,8.84

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,31.4
20000,0.001,67.3
40000,0.002,67.3
60000,0.003,65.9
80000,0.004,27.1
100000,0.005,45.6
120000,0.006,122.0
140000,0.007,124.9
160000,0.008,129.2
180000,0.009,132.1
200000,0.010,135.0
220000,0.011,127.8
240000,0.012,136.4
260000,0.013,129.2
280000,0.014,134.0
300000,0.015,130.6
320000,0.016,129.2
340000,0.017,126.3
360000,0.018,117.7
380000,0.019,129.2
400000,0.020,129.2
420000,0.021,123.4
440000,0.022,123.4
460000,0.023,130.9
480000,0.024,129.2
500000,0.025,137.8
520000,0.026,130.6
540000,0.027,135.0
560000,0.028,139.3
580000,0.029,135.0
600000,0.030,126.3
620000,0.031,132.1
640000,0.032,141.7
660000,0.033,139.3
680000,0.034,130.6
700000,0.035,113.4
720000,0.036,130.6
740000,0.037,132.1
760000,0.038,123.4
780000,0.039,124.9
800000,0.040,139.3
820000,0.041,144.8
840000,0.042,130.6
860000,0.043,123.4
880000,0.044,106.2
900000,0.045,109.1
920000,0.046,111.9
940000,0.047,113.4
960000,0.048,117.7
980000,0.049,113.4
1000000,0.050,120.0
1020000,0.051,111.9
1040000,0.052,111.9
1060000,0.053,113.4
1080000,0.054,114.8
1100000,0.055,107.6
1120000,0.056,107.6
1140000,0.057,104.7
1160000,0.058,111.9
1180000,0.059,104.5
1200000,0.060,110.5
1220000,0.061,114.8
1240000,0.062,100.4
1260000,0.063,110.5
1280000,0.064,109.1
1300000,0.065,116.3
1320000,0.066,117.7
1340000,0.067,123.4
1360000,0.068,120.0
1380000,0.069,123.4
1400000,0.070,119.1
1420000,0.071,113.4
1440000,0.072,114.8
1460000,0.073,119.1
1480000,0.074,101.9
1500000,0.075,97.5
