FPGA idle power [mW]:,3588.4

Program energy [mJ]:,8.33

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,14.0
20000,0.001,34.2
40000,0.002,32.7
60000,0.003,32.7
80000,0.004,37.1
100000,0.005,15.5
120000,0.006,109.0
140000,0.007,120.5
160000,0.008,133.4
180000,0.009,130.6
200000,0.010,127.7
220000,0.011,127.7
240000,0.012,134.9
260000,0.013,133.1
280000,0.014,130.6
300000,0.015,136.3
320000,0.016,130.6
340000,0.017,126.3
360000,0.018,126.3
380000,0.019,136.3
400000,0.020,136.3
420000,0.021,129.1
440000,0.022,131.6
460000,0.023,142.1
480000,0.024,127.7
500000,0.025,132.0
520000,0.026,137.8
540000,0.027,140.6
560000,0.028,134.9
580000,0.029,134.9
600000,0.030,139.2
620000,0.031,137.8
640000,0.032,133.4
660000,0.033,126.3
680000,0.034,113.3
700000,0.035,119.1
720000,0.036,132.0
740000,0.037,134.9
760000,0.038,132.0
780000,0.039,132.0
800000,0.040,145.5
820000,0.041,145.0
840000,0.042,133.4
860000,0.043,127.7
880000,0.044,123.4
900000,0.045,114.7
920000,0.046,111.9
940000,0.047,119.1
960000,0.048,117.6
980000,0.049,113.0
1000000,0.050,113.3
1020000,0.051,111.9
1040000,0.052,120.5
1060000,0.053,119.1
1080000,0.054,111.9
1100000,0.055,120.5
1120000,0.056,121.9
1140000,0.057,123.4
1160000,0.058,111.4
1180000,0.059,123.4
1200000,0.060,117.6
1220000,0.061,126.3
1240000,0.062,114.7
1260000,0.063,121.9
1280000,0.064,121.9
1300000,0.065,119.1
1320000,0.066,114.7
1340000,0.067,120.7
1360000,0.068,117.6
1380000,0.069,106.1
1400000,0.070,98.9
