FPGA idle power [mW]:,3612.9

Program energy [mJ]:,8.75

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,18.3
20000,0.001,22.6
40000,0.002,35.6
60000,0.003,34.1
80000,0.004,65.8
100000,0.005,52.8
120000,0.006,45.6
140000,0.007,121.9
160000,0.008,129.1
180000,0.009,136.3
200000,0.010,137.7
220000,0.011,144.9
240000,0.012,140.6
260000,0.013,144.9
280000,0.014,147.3
300000,0.015,149.2
320000,0.016,116.1
340000,0.017,107.5
360000,0.018,114.7
380000,0.019,123.3
400000,0.020,120.5
420000,0.021,126.2
440000,0.022,121.9
460000,0.023,117.9
480000,0.024,121.9
500000,0.025,120.5
520000,0.026,111.8
540000,0.027,120.5
560000,0.028,133.4
580000,0.029,137.7
600000,0.030,127.6
620000,0.031,127.6
640000,0.032,135.0
660000,0.033,133.4
680000,0.034,129.1
700000,0.035,129.1
720000,0.036,124.8
740000,0.037,113.3
760000,0.038,121.9
780000,0.039,119.0
800000,0.040,123.3
820000,0.041,121.0
840000,0.042,121.9
860000,0.043,117.6
880000,0.044,110.4
900000,0.045,101.8
920000,0.046,106.1
940000,0.047,107.5
960000,0.048,114.7
980000,0.049,114.7
1000000,0.050,110.2
1020000,0.051,114.7
1040000,0.052,113.3
1060000,0.053,116.1
1080000,0.054,111.8
1100000,0.055,111.8
1120000,0.056,110.4
1140000,0.057,100.3
1160000,0.058,104.6
1180000,0.059,102.4
1200000,0.060,110.4
1220000,0.061,98.9
1240000,0.062,101.8
1260000,0.063,97.4
1280000,0.064,103.2
1300000,0.065,106.1
1320000,0.066,110.4
1340000,0.067,113.3
1360000,0.068,110.2
1380000,0.069,114.7
1400000,0.070,114.7
1420000,0.071,107.5
1440000,0.072,117.6
1460000,0.073,117.6
1480000,0.074,120.5
1500000,0.075,113.3
1520000,0.076,98.9
1540000,0.077,107.1
1560000,0.078,64.3
