FPGA idle power [mW]:,3542.4

Program energy [mJ]:,5.79

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,2.5
20000,0.001,45.9
40000,0.002,47.1
60000,0.003,44.2
80000,0.004,21.2
100000,0.005,14.0
120000,0.006,55.7
140000,0.007,61.5
160000,0.008,68.7
180000,0.009,83.1
200000,0.010,90.8
220000,0.011,90.2
240000,0.012,84.5
260000,0.013,84.5
280000,0.014,83.1
300000,0.015,83.1
320000,0.016,78.7
340000,0.017,87.4
360000,0.018,94.6
380000,0.019,84.6
400000,0.020,88.8
420000,0.021,77.3
440000,0.022,84.5
460000,0.023,96.0
480000,0.024,83.1
500000,0.025,83.1
520000,0.026,90.2
540000,0.027,96.0
560000,0.028,86.2
580000,0.029,85.9
600000,0.030,84.5
620000,0.031,85.9
640000,0.032,90.2
660000,0.033,85.9
680000,0.034,87.4
700000,0.035,98.9
720000,0.036,73.0
740000,0.037,70.7
760000,0.038,61.5
780000,0.039,67.2
800000,0.040,62.9
820000,0.041,60.0
840000,0.042,74.4
860000,0.043,70.1
880000,0.044,64.4
900000,0.045,68.7
920000,0.046,64.5
940000,0.047,64.4
960000,0.048,75.9
980000,0.049,74.4
1000000,0.050,75.9
1020000,0.051,78.7
1040000,0.052,81.6
1060000,0.053,71.5
1080000,0.054,70.1
1100000,0.055,81.5
1120000,0.056,84.5
1140000,0.057,58.6
1160000,0.058,57.2
1180000,0.059,65.8
1200000,0.060,62.9
1220000,0.061,62.9
1240000,0.062,57.2
1260000,0.063,54.3
1280000,0.064,67.6
1300000,0.065,58.6
1320000,0.066,50.0
1340000,0.067,64.4
1360000,0.068,60.0
1380000,0.069,60.0
1400000,0.070,58.6
1420000,0.071,65.8
1440000,0.072,57.2
1460000,0.073,59.8
1480000,0.074,57.2
1500000,0.075,62.9
1520000,0.076,62.9
1540000,0.077,62.9
1560000,0.078,68.7
1580000,0.079,62.9
1600000,0.080,67.2
1620000,0.081,64.4
1640000,0.082,53.6
