FPGA idle power [mW]:,3601.8

Program energy [mJ]:,10.62

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,26.5
20000,0.001,76.9
40000,0.002,108.5
60000,0.003,108.5
80000,0.004,59.6
100000,0.005,84.1
120000,0.006,117.2
140000,0.007,131.6
160000,0.008,137.3
180000,0.009,137.3
200000,0.010,138.7
220000,0.011,145.9
240000,0.012,135.9
260000,0.013,135.9
280000,0.014,138.3
300000,0.015,140.2
320000,0.016,125.8
340000,0.017,124.4
360000,0.018,133.0
380000,0.019,130.1
400000,0.020,138.7
420000,0.021,138.7
440000,0.022,128.7
460000,0.023,133.7
480000,0.024,135.9
500000,0.025,133.0
520000,0.026,128.7
540000,0.027,137.3
560000,0.028,131.6
580000,0.029,134.4
600000,0.030,131.6
620000,0.031,134.4
640000,0.032,132.1
660000,0.033,130.1
680000,0.034,130.1
700000,0.035,130.1
720000,0.036,131.6
740000,0.037,130.1
760000,0.038,131.6
780000,0.039,131.6
800000,0.040,138.7
820000,0.041,135.2
840000,0.042,131.6
860000,0.043,138.7
880000,0.044,135.9
900000,0.045,134.4
920000,0.046,115.7
940000,0.047,107.1
960000,0.048,120.0
980000,0.049,114.3
1000000,0.050,102.7
1020000,0.051,117.2
1040000,0.052,114.3
1060000,0.053,115.7
1080000,0.054,118.6
1100000,0.055,114.3
1120000,0.056,114.3
1140000,0.057,114.3
1160000,0.058,121.5
1180000,0.059,112.0
1200000,0.060,115.7
1220000,0.061,111.4
1240000,0.062,115.7
1260000,0.063,110.0
1280000,0.064,114.3
1300000,0.065,122.9
1320000,0.066,111.4
1340000,0.067,117.2
1360000,0.068,113.5
1380000,0.069,118.6
1400000,0.070,118.6
1420000,0.071,111.4
1440000,0.072,121.5
1460000,0.073,118.6
1480000,0.074,110.0
1500000,0.075,117.2
1520000,0.076,115.7
1540000,0.077,113.5
1560000,0.078,108.5
1580000,0.079,107.1
1600000,0.080,114.3
1620000,0.081,121.5
1640000,0.082,124.4
1660000,0.083,112.9
1680000,0.084,111.4
1700000,0.085,115.7
1720000,0.086,118.2
1740000,0.087,98.5
