FPGA idle power [mW]:,3579.6

Program energy [mJ]:,10.23

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,14.2
20000,0.001,51.6
40000,0.002,87.6
60000,0.003,86.1
80000,0.004,27.3
100000,0.005,90.5
120000,0.006,119.2
140000,0.007,126.4
160000,0.008,125.0
180000,0.009,136.5
200000,0.010,145.1
220000,0.011,143.7
240000,0.012,136.5
260000,0.013,141.9
280000,0.014,148.0
300000,0.015,142.2
320000,0.016,122.1
340000,0.017,123.5
360000,0.018,135.1
380000,0.019,126.4
400000,0.020,122.1
420000,0.021,133.6
440000,0.022,131.1
460000,0.023,129.3
480000,0.024,133.6
500000,0.025,130.7
520000,0.026,143.7
540000,0.027,137.9
560000,0.028,126.4
580000,0.029,136.5
600000,0.030,132.2
620000,0.031,137.3
640000,0.032,130.7
660000,0.033,127.9
680000,0.034,132.2
700000,0.035,132.2
720000,0.036,127.9
740000,0.037,126.4
760000,0.038,137.9
780000,0.039,132.2
800000,0.040,140.4
820000,0.041,126.4
840000,0.042,125.0
860000,0.043,136.5
880000,0.044,133.6
900000,0.045,125.0
920000,0.046,110.6
940000,0.047,104.8
960000,0.048,110.6
980000,0.049,107.8
1000000,0.050,116.3
1020000,0.051,117.8
1040000,0.052,113.5
1060000,0.053,109.2
1080000,0.054,117.8
1100000,0.055,113.5
1120000,0.056,104.8
1140000,0.057,102.0
1160000,0.058,118.7
1180000,0.059,113.5
1200000,0.060,120.7
1220000,0.061,107.7
1240000,0.062,117.8
1260000,0.063,117.8
1280000,0.064,104.8
1300000,0.065,106.3
1320000,0.066,110.6
1340000,0.067,120.2
1360000,0.068,100.5
1380000,0.069,112.0
1400000,0.070,110.6
1420000,0.071,107.7
1440000,0.072,117.8
1460000,0.073,107.7
1480000,0.074,110.6
1500000,0.075,120.7
1520000,0.076,115.6
1540000,0.077,109.2
1560000,0.078,106.3
1580000,0.079,114.9
1600000,0.080,117.8
1620000,0.081,103.4
1640000,0.082,113.5
1660000,0.083,113.5
1680000,0.084,109.2
1700000,0.085,110.9
1720000,0.086,106.3
