FPGA idle power [mW]:,3545.5

Program energy [mJ]:,7.13

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,-0.6
20000,0.001,30.4
40000,0.002,22.4
60000,0.003,18.1
80000,0.004,31.0
100000,0.005,36.8
120000,0.006,25.3
140000,0.007,28.2
160000,0.008,31.0
180000,0.009,46.9
200000,0.010,39.7
220000,0.011,39.7
240000,0.012,45.4
260000,0.013,52.6
280000,0.014,44.0
300000,0.015,19.5
320000,0.016,65.6
340000,0.017,69.9
360000,0.018,67.0
380000,0.019,69.1
400000,0.020,69.9
420000,0.021,84.3
440000,0.022,87.1
460000,0.023,71.3
480000,0.024,98.7
500000,0.025,100.1
520000,0.026,88.6
540000,0.027,77.1
560000,0.028,83.1
580000,0.029,84.3
600000,0.030,90.0
620000,0.031,78.5
640000,0.032,88.6
660000,0.033,84.3
680000,0.034,90.0
700000,0.035,78.5
720000,0.036,85.7
740000,0.037,76.9
760000,0.038,84.3
780000,0.039,80.0
800000,0.040,88.6
820000,0.041,81.4
840000,0.042,87.1
860000,0.043,90.0
880000,0.044,90.0
900000,0.045,82.8
920000,0.046,93.9
940000,0.047,91.5
960000,0.048,78.5
980000,0.049,68.4
1000000,0.050,68.4
1020000,0.051,68.4
1040000,0.052,75.6
1060000,0.053,69.9
1080000,0.054,62.7
1100000,0.055,62.9
1120000,0.056,75.6
1140000,0.057,71.3
1160000,0.058,92.9
1180000,0.059,88.6
1200000,0.060,85.7
1220000,0.061,74.2
1240000,0.062,82.8
1260000,0.063,84.3
1280000,0.064,84.6
1300000,0.065,88.6
1320000,0.066,92.9
1340000,0.067,82.8
1360000,0.068,77.1
1380000,0.069,92.9
1400000,0.070,88.6
1420000,0.071,82.8
1440000,0.072,78.5
1460000,0.073,84.6
1480000,0.074,95.8
1500000,0.075,78.5
1520000,0.076,87.1
1540000,0.077,81.4
1560000,0.078,85.7
1580000,0.079,92.9
1600000,0.080,80.0
1620000,0.081,90.0
1640000,0.082,18.0
1660000,0.083,44.0
1680000,0.084,52.6
1700000,0.085,48.3
1720000,0.086,59.8
1740000,0.087,59.8
1760000,0.088,52.6
1780000,0.089,58.4
1800000,0.090,58.4
1820000,0.091,69.1
1840000,0.092,49.7
1860000,0.093,52.6
1880000,0.094,55.5
1900000,0.095,59.8
1920000,0.096,59.8
1940000,0.097,56.9
1960000,0.098,56.9
1980000,0.099,67.0
2000000,0.100,62.9
2020000,0.101,59.8
2040000,0.102,61.3
2060000,0.103,49.7
