FPGA idle power [mW]:,3589.7

Program energy [mJ]:,10.40

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,22.8
20000,0.001,19.9
40000,0.002,30.0
60000,0.003,60.2
80000,0.004,53.0
100000,0.005,44.4
120000,0.006,116.3
140000,0.007,120.6
160000,0.008,127.8
180000,0.009,127.8
200000,0.010,139.3
220000,0.011,123.5
240000,0.012,133.6
260000,0.013,135.0
280000,0.014,129.3
300000,0.015,127.2
320000,0.016,126.4
340000,0.017,122.1
360000,0.018,123.5
380000,0.019,119.2
400000,0.020,119.2
420000,0.021,126.4
440000,0.022,125.0
460000,0.023,116.3
480000,0.024,122.5
500000,0.025,120.6
520000,0.026,122.1
540000,0.027,130.7
560000,0.028,142.2
580000,0.029,137.9
600000,0.030,135.0
620000,0.031,139.3
640000,0.032,133.6
660000,0.033,138.0
680000,0.034,135.0
700000,0.035,135.0
720000,0.036,130.7
740000,0.037,129.3
760000,0.038,136.5
780000,0.039,135.0
800000,0.040,130.7
820000,0.041,140.8
840000,0.042,133.4
860000,0.043,133.6
880000,0.044,125.0
900000,0.045,139.3
920000,0.046,136.5
940000,0.047,129.3
960000,0.048,136.5
980000,0.049,140.8
1000000,0.050,136.5
1020000,0.051,131.8
1040000,0.052,132.1
1060000,0.053,136.5
1080000,0.054,114.9
1100000,0.055,120.6
1120000,0.056,119.2
1140000,0.057,113.4
1160000,0.058,114.9
1180000,0.059,119.2
1200000,0.060,111.7
1220000,0.061,109.1
1240000,0.062,117.8
1260000,0.063,120.6
1280000,0.064,106.2
1300000,0.065,116.3
1320000,0.066,114.9
1340000,0.067,120.6
1360000,0.068,109.1
1380000,0.069,116.3
1400000,0.070,119.2
1420000,0.071,116.3
1440000,0.072,120.6
1460000,0.073,113.4
1480000,0.074,113.4
1500000,0.075,116.3
1520000,0.076,119.2
1540000,0.077,117.8
1560000,0.078,108.6
1580000,0.079,123.5
1600000,0.080,119.2
1620000,0.081,116.3
1640000,0.082,117.8
1660000,0.083,120.6
1680000,0.084,113.4
1700000,0.085,113.4
1720000,0.086,117.8
1740000,0.087,68.3
