FPGA idle power [mW]:,3599.9

Program energy [mJ]:,10.41

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,16.9
20000,0.001,24.1
40000,0.002,39.9
60000,0.003,75.9
80000,0.004,68.7
100000,0.005,25.6
120000,0.006,101.8
140000,0.007,116.2
160000,0.008,127.7
180000,0.009,132.0
200000,0.010,130.6
220000,0.011,130.6
240000,0.012,133.5
260000,0.013,120.5
280000,0.014,123.2
300000,0.015,130.6
320000,0.016,119.1
340000,0.017,119.1
360000,0.018,123.4
380000,0.019,123.4
400000,0.020,123.4
420000,0.021,126.3
440000,0.022,114.8
460000,0.023,129.4
480000,0.024,120.5
500000,0.025,119.1
520000,0.026,127.7
540000,0.027,133.5
560000,0.028,132.0
580000,0.029,134.9
600000,0.030,130.6
620000,0.031,134.9
640000,0.032,123.2
660000,0.033,133.5
680000,0.034,142.1
700000,0.035,133.5
720000,0.036,126.3
740000,0.037,134.9
760000,0.038,139.2
780000,0.039,134.9
800000,0.040,124.8
820000,0.041,141.8
840000,0.042,140.6
860000,0.043,132.0
880000,0.044,132.0
900000,0.045,134.9
920000,0.046,134.9
940000,0.047,139.2
960000,0.048,132.0
980000,0.049,137.8
1000000,0.050,138.7
1020000,0.051,132.0
1040000,0.052,133.5
1060000,0.053,137.8
1080000,0.054,111.9
1100000,0.055,121.9
1120000,0.056,116.2
1140000,0.057,107.6
1160000,0.058,117.6
1180000,0.059,121.6
1200000,0.060,119.1
1220000,0.061,110.4
1240000,0.062,121.9
1260000,0.063,120.5
1280000,0.064,113.3
1300000,0.065,113.3
1320000,0.066,117.6
1340000,0.067,116.2
1360000,0.068,115.4
1380000,0.069,116.2
1400000,0.070,117.6
1420000,0.071,121.9
1440000,0.072,116.2
1460000,0.073,111.9
1480000,0.074,120.5
1500000,0.075,114.8
1520000,0.076,111.9
1540000,0.077,113.9
1560000,0.078,110.4
1580000,0.079,121.9
1600000,0.080,119.1
1620000,0.081,113.3
1640000,0.082,111.9
1660000,0.083,123.4
1680000,0.084,119.1
1700000,0.085,116.2
1720000,0.086,117.0
1740000,0.087,100.4
