FPGA idle power [mW]:,3594.2

Program energy [mJ]:,8.85

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,-0.4
20000,0.001,80.2
40000,0.002,91.7
60000,0.003,68.7
80000,0.004,70.1
100000,0.005,35.6
120000,0.006,84.5
140000,0.007,116.1
160000,0.008,132.0
180000,0.009,127.6
200000,0.010,136.3
220000,0.011,133.5
240000,0.012,139.2
260000,0.013,139.2
280000,0.014,132.0
300000,0.015,134.8
320000,0.016,116.1
340000,0.017,119.0
360000,0.018,126.2
380000,0.019,120.5
400000,0.020,119.6
420000,0.021,134.8
440000,0.022,132.0
460000,0.023,123.3
480000,0.024,133.4
500000,0.025,123.3
520000,0.026,143.5
540000,0.027,130.5
560000,0.028,139.2
580000,0.029,141.3
600000,0.030,130.5
620000,0.031,136.3
640000,0.032,139.2
660000,0.033,132.0
680000,0.034,129.1
700000,0.035,124.8
720000,0.036,124.8
740000,0.037,124.8
760000,0.038,136.6
780000,0.039,133.4
800000,0.040,139.2
820000,0.041,129.1
840000,0.042,140.6
860000,0.043,137.7
880000,0.044,133.4
900000,0.045,124.8
920000,0.046,123.3
940000,0.047,108.7
960000,0.048,111.8
980000,0.049,121.9
1000000,0.050,121.9
1020000,0.051,117.6
1040000,0.052,119.0
1060000,0.053,121.9
1080000,0.054,114.7
1100000,0.055,110.4
1120000,0.056,105.6
1140000,0.057,104.6
1160000,0.058,113.3
1180000,0.059,111.8
1200000,0.060,97.4
1220000,0.061,110.4
1240000,0.062,110.4
1260000,0.063,111.8
1280000,0.064,110.4
1300000,0.065,113.4
1320000,0.066,120.5
1340000,0.067,117.6
1360000,0.068,117.6
1380000,0.069,121.9
1400000,0.070,117.6
1420000,0.071,116.1
1440000,0.072,123.3
1460000,0.073,111.8
1480000,0.074,107.2
