FPGA idle power [mW]:,3581.4

Program energy [mJ]:,9.01

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,12.4
20000,0.001,81.5
40000,0.002,81.5
60000,0.003,81.5
80000,0.004,45.5
100000,0.005,30.1
120000,0.006,113.1
140000,0.007,120.3
160000,0.008,141.9
180000,0.009,131.8
200000,0.010,137.6
220000,0.011,136.1
240000,0.012,139.0
260000,0.013,137.6
280000,0.014,140.1
300000,0.015,143.3
320000,0.016,147.6
340000,0.017,141.9
360000,0.018,133.3
380000,0.019,137.6
400000,0.020,150.5
420000,0.021,144.8
440000,0.022,136.1
460000,0.023,143.2
480000,0.024,143.3
500000,0.025,141.9
520000,0.026,130.4
540000,0.027,140.4
560000,0.028,140.4
580000,0.029,140.4
600000,0.030,137.6
620000,0.031,147.6
640000,0.032,137.0
660000,0.033,133.3
680000,0.034,126.1
700000,0.035,128.9
720000,0.036,123.2
740000,0.037,137.6
760000,0.038,141.9
780000,0.039,139.0
800000,0.040,133.3
820000,0.041,144.8
840000,0.042,147.6
860000,0.043,136.1
880000,0.044,147.6
900000,0.045,123.2
920000,0.046,117.4
940000,0.047,118.9
960000,0.048,121.7
980000,0.049,126.1
1000000,0.050,118.4
1020000,0.051,126.1
1040000,0.052,126.1
1060000,0.053,123.2
1080000,0.054,128.9
1100000,0.055,126.1
1120000,0.056,120.3
1140000,0.057,120.3
1160000,0.058,123.2
1180000,0.059,109.1
1200000,0.060,118.9
1220000,0.061,128.9
1240000,0.062,126.1
1260000,0.063,118.9
1280000,0.064,126.1
1300000,0.065,130.4
1320000,0.066,126.1
1340000,0.067,116.0
1360000,0.068,130.8
1380000,0.069,131.8
1400000,0.070,111.7
1420000,0.071,105.9
