FPGA idle power [mW]:,3598.3

Program energy [mJ]:,8.38

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,41.5
20000,0.001,58.8
40000,0.002,50.2
60000,0.003,39.5
80000,0.004,25.7
100000,0.005,66.0
120000,0.006,120.7
140000,0.007,126.4
160000,0.008,127.9
180000,0.009,127.9
200000,0.010,130.7
220000,0.011,135.1
240000,0.012,123.2
260000,0.013,137.9
280000,0.014,129.3
300000,0.015,137.9
320000,0.016,133.6
340000,0.017,133.6
360000,0.018,136.5
380000,0.019,132.2
400000,0.020,136.5
420000,0.021,135.6
440000,0.022,136.5
460000,0.023,129.3
480000,0.024,139.4
500000,0.025,132.2
520000,0.026,133.6
540000,0.027,133.6
560000,0.028,135.1
580000,0.029,130.7
600000,0.030,138.7
620000,0.031,136.5
640000,0.032,127.9
660000,0.033,129.3
680000,0.034,122.1
700000,0.035,119.2
720000,0.036,126.4
740000,0.037,135.1
760000,0.038,130.7
780000,0.039,118.6
800000,0.040,143.7
820000,0.041,142.2
840000,0.042,137.9
860000,0.043,113.5
880000,0.044,119.2
900000,0.045,120.7
920000,0.046,117.8
940000,0.047,116.4
960000,0.048,120.1
980000,0.049,120.7
1000000,0.050,119.2
1020000,0.051,119.2
1040000,0.052,123.5
1060000,0.053,120.7
1080000,0.054,126.4
1100000,0.055,117.8
1120000,0.056,119.2
1140000,0.057,112.4
1160000,0.058,117.8
1180000,0.059,119.2
1200000,0.060,114.9
1220000,0.061,123.5
1240000,0.062,122.1
1260000,0.063,114.9
1280000,0.064,120.7
1300000,0.065,119.2
1320000,0.066,120.1
1340000,0.067,123.5
1360000,0.068,110.6
1380000,0.069,116.4
