FPGA idle power [mW]:,3568.1

Program energy [mJ]:,6.64

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,15.6
20000,0.001,21.7
40000,0.002,27.1
60000,0.003,25.7
80000,0.004,12.8
100000,0.005,12.8
120000,0.006,41.5
140000,0.007,80.4
160000,0.008,89.0
180000,0.009,100.5
200000,0.010,103.8
220000,0.011,107.7
240000,0.012,107.7
260000,0.013,106.3
280000,0.014,110.6
300000,0.015,100.5
320000,0.016,104.8
340000,0.017,99.1
360000,0.018,91.9
380000,0.019,96.1
400000,0.020,97.6
420000,0.021,91.9
440000,0.022,84.7
460000,0.023,99.1
480000,0.024,99.1
500000,0.025,87.6
520000,0.026,102.0
540000,0.027,103.4
560000,0.028,97.6
580000,0.029,96.2
600000,0.030,112.0
620000,0.031,114.9
640000,0.032,114.9
660000,0.033,107.7
680000,0.034,112.0
700000,0.035,113.5
720000,0.036,114.9
740000,0.037,120.9
760000,0.038,119.2
780000,0.039,117.8
800000,0.040,99.1
820000,0.041,125.0
840000,0.042,119.2
860000,0.043,93.3
880000,0.044,76.1
900000,0.045,51.6
920000,0.046,57.4
940000,0.047,54.5
960000,0.048,58.8
980000,0.049,50.2
1000000,0.050,47.3
1020000,0.051,51.6
1040000,0.052,73.2
1060000,0.053,63.1
1080000,0.054,71.7
1100000,0.055,63.6
1120000,0.056,68.9
1140000,0.057,64.5
1160000,0.058,66.0
1180000,0.059,80.4
1200000,0.060,78.9
1220000,0.061,71.7
1240000,0.062,50.2
1260000,0.063,51.6
1280000,0.064,54.3
1300000,0.065,51.6
1320000,0.066,37.2
1340000,0.067,57.4
1360000,0.068,67.4
1380000,0.069,63.1
1400000,0.070,48.7
1420000,0.071,57.4
1440000,0.072,58.8
1460000,0.073,54.3
1480000,0.074,70.3
1500000,0.075,71.7
1520000,0.076,73.2
1540000,0.077,71.7
1560000,0.078,63.1
1580000,0.079,67.4
1600000,0.080,73.2
1620000,0.081,70.3
1640000,0.082,65.1
1660000,0.083,51.6
1680000,0.084,53.0
1700000,0.085,60.2
1720000,0.086,50.2
