FPGA idle power [mW]:,3592.7

Program energy [mJ]:,9.01

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,38.5
20000,0.001,60.1
40000,0.002,61.5
60000,0.003,65.8
80000,0.004,27.0
100000,0.005,58.6
120000,0.006,119.5
140000,0.007,132.0
160000,0.008,136.3
180000,0.009,137.8
200000,0.010,136.3
220000,0.011,127.7
240000,0.012,145.0
260000,0.013,139.2
280000,0.014,129.1
300000,0.015,125.7
320000,0.016,132.0
340000,0.017,126.3
360000,0.018,132.0
380000,0.019,120.5
400000,0.020,130.6
420000,0.021,124.8
440000,0.022,133.5
460000,0.023,123.4
480000,0.024,128.8
500000,0.025,134.9
520000,0.026,139.2
540000,0.027,127.7
560000,0.028,136.3
580000,0.029,145.0
600000,0.030,145.0
620000,0.031,140.7
640000,0.032,132.0
660000,0.033,135.0
680000,0.034,127.7
700000,0.035,113.3
720000,0.036,134.9
740000,0.037,130.6
760000,0.038,129.1
780000,0.039,120.5
800000,0.040,140.7
820000,0.041,146.4
840000,0.042,139.7
860000,0.043,116.2
880000,0.044,111.9
900000,0.045,109.0
920000,0.046,120.5
940000,0.047,124.8
960000,0.048,120.5
980000,0.049,117.6
1000000,0.050,124.8
1020000,0.051,119.5
1040000,0.052,113.3
1060000,0.053,120.5
1080000,0.054,122.0
1100000,0.055,101.8
1120000,0.056,106.1
1140000,0.057,110.4
1160000,0.058,106.1
1180000,0.059,109.0
1200000,0.060,102.5
1220000,0.061,109.0
1240000,0.062,106.1
1260000,0.063,109.0
1280000,0.064,111.9
1300000,0.065,122.0
1320000,0.066,126.3
1340000,0.067,123.4
1360000,0.068,113.3
1380000,0.069,119.5
1400000,0.070,126.3
1420000,0.071,123.4
1440000,0.072,107.6
1460000,0.073,116.2
1480000,0.074,113.3
1500000,0.075,111.9
