FPGA idle power [mW]:,3601.6

Program energy [mJ]:,8.89

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,36.8
20000,0.001,78.5
40000,0.002,71.3
60000,0.003,59.8
80000,0.004,33.9
100000,0.005,44.0
120000,0.006,123.1
140000,0.007,113.7
160000,0.008,133.2
180000,0.009,131.8
200000,0.010,133.2
220000,0.011,134.6
240000,0.012,138.9
260000,0.013,130.3
280000,0.014,138.9
300000,0.015,121.7
320000,0.016,124.6
340000,0.017,123.1
360000,0.018,126.0
380000,0.019,126.0
400000,0.020,121.7
420000,0.021,120.2
440000,0.022,128.9
460000,0.023,124.6
480000,0.024,128.9
500000,0.025,132.3
520000,0.026,137.5
540000,0.027,128.9
560000,0.028,133.2
580000,0.029,136.1
600000,0.030,136.1
620000,0.031,130.3
640000,0.032,130.3
660000,0.033,136.1
680000,0.034,124.6
700000,0.035,113.1
720000,0.036,127.4
740000,0.037,127.4
760000,0.038,133.2
780000,0.039,127.4
800000,0.040,133.2
820000,0.041,143.3
840000,0.042,138.9
860000,0.043,123.0
880000,0.044,104.4
900000,0.045,105.9
920000,0.046,111.6
940000,0.047,120.2
960000,0.048,115.9
980000,0.049,121.7
1000000,0.050,123.1
1020000,0.051,107.3
1040000,0.052,112.2
1060000,0.053,120.2
1080000,0.054,117.4
1100000,0.055,113.1
1120000,0.056,108.7
1140000,0.057,113.1
1160000,0.058,110.2
1180000,0.059,115.9
1200000,0.060,110.2
1220000,0.061,104.4
1240000,0.062,110.2
1260000,0.063,107.3
1280000,0.064,101.5
1300000,0.065,114.5
1320000,0.066,123.1
1340000,0.067,121.7
1360000,0.068,121.7
1380000,0.069,114.5
1400000,0.070,116.8
1420000,0.071,123.1
1440000,0.072,117.4
1460000,0.073,115.9
1480000,0.074,107.3
1500000,0.075,115.9
