FPGA idle power [mW]:,3592.6

Program energy [mJ]:,8.33

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,11.3
20000,0.001,40.0
40000,0.002,38.6
60000,0.003,34.3
80000,0.004,28.5
100000,0.005,19.9
120000,0.006,110.5
140000,0.007,114.9
160000,0.008,133.6
180000,0.009,129.2
200000,0.010,135.0
220000,0.011,132.1
240000,0.012,133.6
260000,0.013,129.2
280000,0.014,124.9
300000,0.015,130.7
320000,0.016,135.0
340000,0.017,133.6
360000,0.018,133.6
380000,0.019,136.4
400000,0.020,133.6
420000,0.021,129.2
440000,0.022,135.0
460000,0.023,143.6
480000,0.024,135.0
500000,0.025,137.9
520000,0.026,136.7
540000,0.027,137.9
560000,0.028,124.9
580000,0.029,140.8
600000,0.030,135.0
620000,0.031,126.4
640000,0.032,127.8
660000,0.033,124.9
680000,0.034,120.6
700000,0.035,116.5
720000,0.036,129.2
740000,0.037,130.7
760000,0.038,123.5
780000,0.039,129.2
800000,0.040,135.0
820000,0.041,135.0
840000,0.042,132.1
860000,0.043,135.0
880000,0.044,113.4
900000,0.045,122.1
920000,0.046,122.1
940000,0.047,123.5
960000,0.048,116.3
980000,0.049,116.3
1000000,0.050,126.4
1020000,0.051,123.5
1040000,0.052,112.0
1060000,0.053,122.7
1080000,0.054,119.2
1100000,0.055,110.5
1120000,0.056,123.5
1140000,0.057,114.9
1160000,0.058,122.1
1180000,0.059,119.2
1200000,0.060,119.2
1220000,0.061,113.4
1240000,0.062,121.2
1260000,0.063,119.2
1280000,0.064,122.1
1300000,0.065,114.9
1320000,0.066,120.6
1340000,0.067,120.6
1360000,0.068,119.2
1380000,0.069,106.2
1400000,0.070,106.2
