FPGA idle power [mW]:,3590.0

Program energy [mJ]:,9.90

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,0.9
20000,0.001,42.6
40000,0.002,64.2
60000,0.003,77.2
80000,0.004,35.5
100000,0.005,78.6
120000,0.006,141.9
140000,0.007,145.5
160000,0.008,147.7
180000,0.009,154.9
200000,0.010,164.9
220000,0.011,154.9
240000,0.012,154.9
260000,0.013,164.9
280000,0.014,166.4
300000,0.015,140.5
320000,0.016,148.6
340000,0.017,143.4
360000,0.018,141.9
380000,0.019,150.5
400000,0.020,150.5
420000,0.021,144.8
440000,0.022,153.4
460000,0.023,147.7
480000,0.024,146.2
500000,0.025,151.7
520000,0.026,147.7
540000,0.027,146.2
560000,0.028,149.1
580000,0.029,149.1
600000,0.030,153.4
620000,0.031,152.0
640000,0.032,153.4
660000,0.033,147.7
680000,0.034,137.7
700000,0.035,139.0
720000,0.036,143.4
740000,0.037,134.7
760000,0.038,131.8
780000,0.039,139.0
800000,0.040,140.5
820000,0.041,136.2
840000,0.042,131.8
860000,0.043,125.3
880000,0.044,114.6
900000,0.045,121.8
920000,0.046,127.5
940000,0.047,136.2
960000,0.048,129.0
980000,0.049,133.3
1000000,0.050,124.7
1020000,0.051,136.2
1040000,0.052,136.2
1060000,0.053,133.3
1080000,0.054,139.0
1100000,0.055,130.4
1120000,0.056,131.8
1140000,0.057,131.8
1160000,0.058,129.0
1180000,0.059,123.2
1200000,0.060,130.4
1220000,0.061,139.3
1240000,0.062,127.5
1260000,0.063,129.0
1280000,0.064,133.3
1300000,0.065,130.4
1320000,0.066,127.5
1340000,0.067,126.1
1360000,0.068,133.3
1380000,0.069,131.8
1400000,0.070,130.0
1420000,0.071,136.2
1440000,0.072,134.7
1460000,0.073,117.5
1480000,0.074,118.9
