FPGA idle power [mW]:,3569.5

Program energy [mJ]:,8.83

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,-4.5
20000,0.001,54.5
40000,0.002,50.2
60000,0.003,48.8
80000,0.004,32.9
100000,0.005,18.5
120000,0.006,79.0
140000,0.007,110.6
160000,0.008,99.1
180000,0.009,122.6
200000,0.010,135.1
220000,0.011,125.0
240000,0.012,120.7
260000,0.013,125.0
280000,0.014,122.1
300000,0.015,132.2
320000,0.016,117.8
340000,0.017,125.0
360000,0.018,111.7
380000,0.019,132.2
400000,0.020,127.9
420000,0.021,126.4
440000,0.022,126.4
460000,0.023,127.9
480000,0.024,130.8
500000,0.025,126.4
520000,0.026,135.1
540000,0.027,128.8
560000,0.028,126.4
580000,0.029,123.6
600000,0.030,126.4
620000,0.031,126.4
640000,0.032,123.6
660000,0.033,123.6
680000,0.034,125.0
700000,0.035,127.9
720000,0.036,128.8
740000,0.037,150.9
760000,0.038,142.3
780000,0.039,126.4
800000,0.040,132.2
820000,0.041,138.0
840000,0.042,133.6
860000,0.043,140.8
880000,0.044,103.4
900000,0.045,63.7
920000,0.046,77.5
940000,0.047,77.5
960000,0.048,80.4
980000,0.049,58.8
1000000,0.050,86.2
1020000,0.051,103.4
1040000,0.052,91.9
1060000,0.053,89.0
1080000,0.054,97.8
1100000,0.055,94.8
1120000,0.056,102.0
1140000,0.057,90.5
1160000,0.058,97.7
1180000,0.059,103.4
1200000,0.060,103.4
1220000,0.061,93.4
1240000,0.062,91.9
1260000,0.063,99.3
1280000,0.064,103.4
1300000,0.065,96.2
1320000,0.066,102.0
1340000,0.067,102.0
1360000,0.068,100.6
1380000,0.069,83.3
1400000,0.070,106.3
1420000,0.071,102.0
1440000,0.072,93.1
1460000,0.073,91.9
1480000,0.074,112.1
1500000,0.075,104.9
1520000,0.076,93.4
1540000,0.077,91.9
1560000,0.078,100.6
1580000,0.079,102.0
1600000,0.080,102.0
1620000,0.081,97.8
1640000,0.082,91.9
1660000,0.083,76.1
1680000,0.084,86.2
