FPGA idle power [mW]:,3580.2

Program energy [mJ]:,8.81

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,6.4
20000,0.001,10.7
40000,0.002,7.8
60000,0.003,0.3
80000,0.004,22.2
100000,0.005,25.1
120000,0.006,13.6
140000,0.007,89.9
160000,0.008,107.1
180000,0.009,107.1
200000,0.010,124.4
220000,0.011,121.5
240000,0.012,115.0
260000,0.013,110.0
280000,0.014,124.4
300000,0.015,120.1
320000,0.016,108.6
340000,0.017,105.7
360000,0.018,105.7
380000,0.019,108.6
400000,0.020,104.2
420000,0.021,93.3
440000,0.022,104.2
460000,0.023,104.2
480000,0.024,94.2
500000,0.025,117.2
520000,0.026,102.8
540000,0.027,104.2
560000,0.028,122.9
580000,0.029,117.2
600000,0.030,115.0
620000,0.031,127.3
640000,0.032,124.4
660000,0.033,118.6
680000,0.034,121.5
700000,0.035,124.4
720000,0.036,122.9
740000,0.037,115.7
760000,0.038,125.8
780000,0.039,125.8
800000,0.040,122.9
820000,0.041,115.7
840000,0.042,125.8
860000,0.043,122.9
880000,0.044,111.4
900000,0.045,120.1
920000,0.046,121.5
940000,0.047,124.4
960000,0.048,119.6
980000,0.049,127.3
1000000,0.050,128.7
1020000,0.051,118.6
1040000,0.052,121.5
1060000,0.053,117.2
1080000,0.054,118.6
1100000,0.055,115.7
1120000,0.056,105.7
1140000,0.057,82.4
1160000,0.058,98.5
1180000,0.059,94.2
1200000,0.060,99.9
1220000,0.061,89.9
1240000,0.062,88.4
1260000,0.063,104.2
1280000,0.064,104.2
1300000,0.065,92.7
1320000,0.066,96.4
1340000,0.067,95.6
1360000,0.068,101.4
1380000,0.069,108.6
1400000,0.070,99.9
1420000,0.071,101.4
1440000,0.072,104.2
1460000,0.073,97.0
1480000,0.074,99.9
1500000,0.075,84.0
1520000,0.076,104.2
1540000,0.077,107.1
1560000,0.078,85.5
1580000,0.079,102.8
1600000,0.080,101.4
1620000,0.081,97.0
1640000,0.082,87.0
1660000,0.083,98.5
1680000,0.084,87.1
1700000,0.085,95.6
1720000,0.086,92.7
1740000,0.087,42.4
