FPGA idle power [mW]:,3591.0

Program energy [mJ]:,10.46

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,50.3
20000,0.001,77.6
40000,0.002,108.8
60000,0.003,83.4
80000,0.004,24.4
100000,0.005,119.3
120000,0.006,128.0
140000,0.007,125.1
160000,0.008,135.2
180000,0.009,142.4
200000,0.010,142.4
220000,0.011,136.7
240000,0.012,133.7
260000,0.013,142.4
280000,0.014,140.9
300000,0.015,135.2
320000,0.016,120.8
340000,0.017,132.3
360000,0.018,133.7
380000,0.019,132.3
400000,0.020,138.3
420000,0.021,130.8
440000,0.022,140.9
460000,0.023,125.1
480000,0.024,138.0
500000,0.025,139.5
520000,0.026,129.4
540000,0.027,129.4
560000,0.028,130.8
580000,0.029,135.2
600000,0.030,139.5
620000,0.031,128.0
640000,0.032,133.7
660000,0.033,136.6
680000,0.034,129.4
700000,0.035,126.5
720000,0.036,130.8
740000,0.037,145.2
760000,0.038,135.2
780000,0.039,120.8
800000,0.040,136.6
820000,0.041,135.2
840000,0.042,142.4
860000,0.043,133.7
880000,0.044,135.2
900000,0.045,123.7
920000,0.046,117.9
940000,0.047,110.4
960000,0.048,113.6
980000,0.049,115.0
1000000,0.050,113.6
1020000,0.051,112.1
1040000,0.052,107.8
1060000,0.053,110.7
1080000,0.054,120.8
1100000,0.055,110.7
1120000,0.056,98.0
1140000,0.057,110.7
1160000,0.058,116.5
1180000,0.059,110.7
1200000,0.060,115.0
1220000,0.061,116.5
1240000,0.062,110.7
1260000,0.063,115.0
1280000,0.064,104.9
1300000,0.065,113.5
1320000,0.066,119.3
1340000,0.067,115.0
1360000,0.068,122.2
1380000,0.069,115.0
1400000,0.070,110.7
1420000,0.071,113.6
1440000,0.072,107.8
1460000,0.073,116.5
1480000,0.074,118.1
1500000,0.075,117.9
1520000,0.076,104.9
1540000,0.077,116.5
1560000,0.078,115.0
1580000,0.079,113.6
1600000,0.080,110.7
1620000,0.081,117.9
1640000,0.082,119.3
1660000,0.083,113.5
1680000,0.084,115.0
1700000,0.085,113.6
1720000,0.086,110.7
