FPGA idle power [mW]:,3614.2

Program energy [mJ]:,10.21

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,54.4
20000,0.001,83.2
40000,0.002,104.8
60000,0.003,90.4
80000,0.004,46.9
100000,0.005,117.7
120000,0.006,127.8
140000,0.007,124.9
160000,0.008,135.0
180000,0.009,129.2
200000,0.010,130.7
220000,0.011,142.2
240000,0.012,135.0
260000,0.013,132.1
280000,0.014,145.0
300000,0.015,149.4
320000,0.016,112.0
340000,0.017,127.8
360000,0.018,129.2
380000,0.019,120.6
400000,0.020,132.1
420000,0.021,126.3
440000,0.022,133.7
460000,0.023,135.0
480000,0.024,124.9
500000,0.025,133.5
520000,0.026,117.7
540000,0.027,130.7
560000,0.028,132.1
580000,0.029,124.9
600000,0.030,129.2
620000,0.031,138.3
640000,0.032,130.7
660000,0.033,117.7
680000,0.034,132.1
700000,0.035,129.2
720000,0.036,133.5
740000,0.037,123.5
760000,0.038,129.2
780000,0.039,132.1
800000,0.040,130.6
820000,0.041,132.1
840000,0.042,132.1
860000,0.043,129.2
880000,0.044,129.2
900000,0.045,117.7
920000,0.046,104.8
940000,0.047,114.8
960000,0.048,113.4
980000,0.049,107.3
1000000,0.050,97.6
1020000,0.051,112.0
1040000,0.052,112.0
1060000,0.053,109.1
1080000,0.054,106.2
1100000,0.055,120.6
1120000,0.056,113.4
1140000,0.057,103.3
1160000,0.058,108.9
1180000,0.059,112.0
1200000,0.060,101.9
1220000,0.061,103.3
1240000,0.062,104.8
1260000,0.063,109.1
1280000,0.064,109.1
1300000,0.065,117.7
1320000,0.066,110.5
1340000,0.067,107.3
1360000,0.068,109.1
1380000,0.069,114.8
1400000,0.070,104.8
1420000,0.071,110.5
1440000,0.072,120.6
1460000,0.073,116.3
1480000,0.074,106.2
1500000,0.075,107.6
1520000,0.076,113.5
1540000,0.077,107.6
1560000,0.078,100.5
1580000,0.079,110.5
1600000,0.080,114.8
1620000,0.081,107.6
1640000,0.082,113.4
1660000,0.083,116.3
1680000,0.084,119.2
1700000,0.085,108.9
1720000,0.086,110.5
