FPGA idle power [mW]:,3605.6

Program energy [mJ]:,8.78

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,-8.9
20000,0.001,44.3
40000,0.002,66.3
60000,0.003,51.5
80000,0.004,54.4
100000,0.005,37.1
120000,0.006,60.1
140000,0.007,111.9
160000,0.008,117.7
180000,0.009,124.9
200000,0.010,117.7
220000,0.011,117.5
240000,0.012,119.1
260000,0.013,120.6
280000,0.014,124.9
300000,0.015,122.0
320000,0.016,117.7
340000,0.017,117.7
360000,0.018,123.4
380000,0.019,116.2
400000,0.020,125.2
420000,0.021,126.3
440000,0.022,119.1
460000,0.023,122.0
480000,0.024,123.4
500000,0.025,120.6
520000,0.026,117.7
540000,0.027,114.8
560000,0.028,127.8
580000,0.029,123.7
600000,0.030,122.0
620000,0.031,116.2
640000,0.032,123.4
660000,0.033,124.9
680000,0.034,123.4
700000,0.035,122.0
720000,0.036,129.2
740000,0.037,133.5
760000,0.038,125.2
780000,0.039,117.7
800000,0.040,124.9
820000,0.041,133.5
840000,0.042,130.6
860000,0.043,109.1
880000,0.044,90.3
900000,0.045,97.5
920000,0.046,99.0
940000,0.047,88.0
960000,0.048,86.0
980000,0.049,91.8
1000000,0.050,99.0
1020000,0.051,97.5
1040000,0.052,99.0
1060000,0.053,109.1
1080000,0.054,99.0
1100000,0.055,103.3
1120000,0.056,94.2
1140000,0.057,101.9
1160000,0.058,109.1
1180000,0.059,103.3
1200000,0.060,97.5
1220000,0.061,99.0
1240000,0.062,107.6
1260000,0.063,103.3
1280000,0.064,94.7
1300000,0.065,100.4
1320000,0.066,101.9
1340000,0.067,104.7
1360000,0.068,90.3
1380000,0.069,104.7
1400000,0.070,104.7
1420000,0.071,100.4
1440000,0.072,99.0
1460000,0.073,97.5
1480000,0.074,94.2
1500000,0.075,97.5
1520000,0.076,103.3
1540000,0.077,104.7
1560000,0.078,107.6
1580000,0.079,104.7
1600000,0.080,101.9
1620000,0.081,96.1
1640000,0.082,94.7
1660000,0.083,91.1
