FPGA idle power [mW]:,3589.2

Program energy [mJ]:,8.43

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,-1.2
20000,0.001,29.1
40000,0.002,42.0
60000,0.003,33.4
80000,0.004,16.1
100000,0.005,8.4
120000,0.006,16.1
140000,0.007,55.0
160000,0.008,76.5
180000,0.009,105.3
200000,0.010,116.8
220000,0.011,111.1
240000,0.012,105.3
260000,0.013,116.8
280000,0.014,116.8
300000,0.015,109.6
320000,0.016,103.9
340000,0.017,106.7
360000,0.018,111.1
380000,0.019,113.9
400000,0.020,103.9
420000,0.021,109.6
440000,0.022,109.6
460000,0.023,112.2
480000,0.024,105.3
500000,0.025,115.4
520000,0.026,103.9
540000,0.027,103.9
560000,0.028,105.3
580000,0.029,105.3
600000,0.030,106.7
620000,0.031,106.7
640000,0.032,101.3
660000,0.033,111.1
680000,0.034,115.4
700000,0.035,112.5
720000,0.036,82.3
740000,0.037,105.3
760000,0.038,99.6
780000,0.039,113.9
800000,0.040,95.2
820000,0.041,106.0
840000,0.042,108.2
860000,0.043,93.8
880000,0.044,98.1
900000,0.045,105.3
920000,0.046,90.9
940000,0.047,101.0
960000,0.048,86.6
980000,0.049,96.7
1000000,0.050,104.4
1020000,0.051,96.7
1040000,0.052,93.8
1060000,0.053,88.0
1080000,0.054,99.6
1100000,0.055,92.4
1120000,0.056,72.2
1140000,0.057,88.0
1160000,0.058,88.0
1180000,0.059,92.0
1200000,0.060,80.9
1220000,0.061,82.3
1240000,0.062,79.4
1260000,0.063,83.7
1280000,0.064,78.0
1300000,0.065,76.5
1320000,0.066,83.7
1340000,0.067,90.9
1360000,0.068,87.4
1380000,0.069,80.9
1400000,0.070,82.3
1420000,0.071,88.0
1440000,0.072,78.0
1460000,0.073,78.0
1480000,0.074,89.5
1500000,0.075,83.7
1520000,0.076,72.2
1540000,0.077,87.4
1560000,0.078,88.0
1580000,0.079,82.3
1600000,0.080,80.9
1620000,0.081,82.3
1640000,0.082,82.3
1660000,0.083,82.3
1680000,0.084,76.5
1700000,0.085,79.4
1720000,0.086,84.3
1740000,0.087,83.7
1760000,0.088,86.6
1780000,0.089,82.3
1800000,0.090,88.0
1820000,0.091,88.0
1840000,0.092,85.2
1860000,0.093,82.3
1880000,0.094,75.1
1900000,0.095,25.4
