FPGA idle power [mW]:,3585.0

Program energy [mJ]:,8.72

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,-1.3
20000,0.001,33.3
40000,0.002,33.3
60000,0.003,35.8
80000,0.004,24.6
100000,0.005,17.4
120000,0.006,46.2
140000,0.007,112.4
160000,0.008,113.8
180000,0.009,126.8
200000,0.010,116.7
220000,0.011,128.2
240000,0.012,125.7
260000,0.013,123.9
280000,0.014,109.5
300000,0.015,126.8
320000,0.016,122.5
340000,0.017,118.1
360000,0.018,119.6
380000,0.019,123.9
400000,0.020,125.3
420000,0.021,114.8
440000,0.022,116.7
460000,0.023,123.9
480000,0.024,118.1
500000,0.025,122.5
520000,0.026,118.1
540000,0.027,123.9
560000,0.028,118.1
580000,0.029,129.7
600000,0.030,121.0
620000,0.031,116.7
640000,0.032,125.3
660000,0.033,134.0
680000,0.034,121.0
700000,0.035,125.3
720000,0.036,134.0
740000,0.037,142.6
760000,0.038,131.1
780000,0.039,114.8
800000,0.040,132.5
820000,0.041,139.7
840000,0.042,135.4
860000,0.043,103.8
880000,0.044,87.9
900000,0.045,96.6
920000,0.046,99.4
940000,0.047,83.6
960000,0.048,93.1
980000,0.049,93.7
1000000,0.050,102.3
1020000,0.051,108.1
1040000,0.052,105.2
1060000,0.053,113.8
1080000,0.054,103.8
1100000,0.055,96.6
1120000,0.056,93.7
1140000,0.057,100.9
1160000,0.058,105.2
1180000,0.059,100.9
1200000,0.060,105.2
1220000,0.061,95.1
1240000,0.062,106.6
1260000,0.063,102.3
1280000,0.064,99.4
1300000,0.065,93.7
1320000,0.066,105.5
1340000,0.067,102.3
1360000,0.068,99.4
1380000,0.069,102.3
1400000,0.070,95.1
1420000,0.071,100.9
1440000,0.072,96.6
1460000,0.073,100.9
1480000,0.074,103.8
1500000,0.075,97.8
1520000,0.076,96.6
1540000,0.077,100.9
1560000,0.078,100.9
1580000,0.079,102.3
1600000,0.080,100.9
1620000,0.081,102.3
1640000,0.082,92.2
1660000,0.083,93.7
