FPGA idle power [mW]:,3524.1

Program energy [mJ]:,5.68

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,-5.1
20000,0.001,32.3
40000,0.002,40.9
60000,0.003,46.7
80000,0.004,36.6
100000,0.005,20.8
120000,0.006,59.6
140000,0.007,56.8
160000,0.008,67.3
180000,0.009,82.7
200000,0.010,88.4
220000,0.011,85.5
240000,0.012,81.2
260000,0.013,88.4
280000,0.014,87.0
300000,0.015,76.9
320000,0.016,76.9
340000,0.017,85.9
360000,0.018,74.0
380000,0.019,82.7
400000,0.020,84.1
420000,0.021,75.5
440000,0.022,84.1
460000,0.023,79.8
480000,0.024,81.2
500000,0.025,76.9
520000,0.026,82.8
540000,0.027,89.8
560000,0.028,84.1
580000,0.029,84.1
600000,0.030,81.2
620000,0.031,79.8
640000,0.032,87.0
660000,0.033,84.1
680000,0.034,78.3
700000,0.035,81.2
720000,0.036,82.7
740000,0.037,69.7
760000,0.038,55.3
780000,0.039,72.6
800000,0.040,68.3
820000,0.041,69.7
840000,0.042,62.5
860000,0.043,66.8
880000,0.044,67.3
900000,0.045,71.1
920000,0.046,69.7
940000,0.047,63.9
960000,0.048,71.1
980000,0.049,78.3
1000000,0.050,76.9
1020000,0.051,63.9
1040000,0.052,76.9
1060000,0.053,76.6
1080000,0.054,71.1
1100000,0.055,74.0
1120000,0.056,79.8
1140000,0.057,65.4
1160000,0.058,63.9
1180000,0.059,56.8
1200000,0.060,65.4
1220000,0.061,65.4
1240000,0.062,62.6
1260000,0.063,58.2
1280000,0.064,65.4
1300000,0.065,55.3
1320000,0.066,61.1
1340000,0.067,61.1
1360000,0.068,61.1
1380000,0.069,58.2
1400000,0.070,65.4
1420000,0.071,61.1
1440000,0.072,59.6
1460000,0.073,61.1
1480000,0.074,66.8
1500000,0.075,62.5
1520000,0.076,59.6
1540000,0.077,62.5
1560000,0.078,66.8
1580000,0.079,58.2
1600000,0.080,64.2
1620000,0.081,59.6
1640000,0.082,63.9
