FPGA idle power [mW]:,3581.0

Program energy [mJ]:,8.75

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,-0.1
20000,0.001,38.7
40000,0.002,43.0
60000,0.003,43.0
80000,0.004,24.3
100000,0.005,12.8
120000,0.006,32.9
140000,0.007,97.1
160000,0.008,96.2
180000,0.009,117.8
200000,0.010,120.7
220000,0.011,125.0
240000,0.012,122.1
260000,0.013,122.1
280000,0.014,123.6
300000,0.015,123.6
320000,0.016,126.6
340000,0.017,119.3
360000,0.018,123.6
380000,0.019,130.8
400000,0.020,125.0
420000,0.021,122.1
440000,0.022,120.7
460000,0.023,126.5
480000,0.024,127.9
500000,0.025,115.7
520000,0.026,129.3
540000,0.027,130.8
560000,0.028,129.3
580000,0.029,126.5
600000,0.030,125.0
620000,0.031,119.3
640000,0.032,123.6
660000,0.033,125.0
680000,0.034,117.3
700000,0.035,109.2
720000,0.036,112.1
740000,0.037,114.9
760000,0.038,110.6
780000,0.039,119.3
800000,0.040,114.9
820000,0.041,117.8
840000,0.042,104.9
860000,0.043,117.3
880000,0.044,119.3
900000,0.045,103.4
920000,0.046,106.3
940000,0.047,97.7
960000,0.048,107.8
980000,0.049,102.0
1000000,0.050,107.8
1020000,0.051,107.8
1040000,0.052,115.7
1060000,0.053,109.2
1080000,0.054,104.9
1100000,0.055,109.2
1120000,0.056,97.7
1140000,0.057,102.0
1160000,0.058,90.5
1180000,0.059,97.7
1200000,0.060,102.0
1220000,0.061,103.3
1240000,0.062,99.1
1260000,0.063,100.6
1280000,0.064,94.8
1300000,0.065,94.8
1320000,0.066,89.1
1340000,0.067,94.8
1360000,0.068,110.6
1380000,0.069,103.4
1400000,0.070,97.1
1420000,0.071,100.6
1440000,0.072,102.0
1460000,0.073,100.6
1480000,0.074,99.1
1500000,0.075,94.8
1520000,0.076,96.2
1540000,0.077,103.4
1560000,0.078,103.4
1580000,0.079,89.4
1600000,0.080,96.2
1620000,0.081,103.4
1640000,0.082,109.2
1660000,0.083,87.6
1680000,0.084,63.2
