FPGA idle power [mW]:,3573.4

Program energy [mJ]:,8.34

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,14.6
20000,0.001,36.2
40000,0.002,34.8
60000,0.003,33.4
80000,0.004,10.3
100000,0.005,8.7
120000,0.006,53.5
140000,0.007,69.3
160000,0.008,109.6
180000,0.009,111.0
200000,0.010,116.8
220000,0.011,116.8
240000,0.012,124.0
260000,0.013,126.9
280000,0.014,120.2
300000,0.015,112.5
320000,0.016,125.4
340000,0.017,129.7
360000,0.018,124.0
380000,0.019,121.1
400000,0.020,124.0
420000,0.021,126.9
440000,0.022,122.5
460000,0.023,120.2
480000,0.024,119.7
500000,0.025,126.9
520000,0.026,122.5
540000,0.027,121.1
560000,0.028,113.9
580000,0.029,115.4
600000,0.030,121.1
620000,0.031,121.1
640000,0.032,124.9
660000,0.033,124.0
680000,0.034,125.4
700000,0.035,111.0
720000,0.036,101.0
740000,0.037,109.6
760000,0.038,119.7
780000,0.039,112.5
800000,0.040,113.9
820000,0.041,110.9
840000,0.042,109.6
860000,0.043,102.4
880000,0.044,111.0
900000,0.045,102.4
920000,0.046,95.2
940000,0.047,96.7
960000,0.048,105.3
980000,0.049,108.2
1000000,0.050,106.3
1020000,0.051,108.2
1040000,0.052,101.0
1060000,0.053,101.0
1080000,0.054,105.3
1100000,0.055,98.1
1120000,0.056,83.7
1140000,0.057,95.2
1160000,0.058,90.9
1180000,0.059,93.9
1200000,0.060,88.0
1220000,0.061,93.8
1240000,0.062,99.5
1260000,0.063,92.3
1280000,0.064,82.3
1300000,0.065,93.8
1320000,0.066,90.9
1340000,0.067,93.8
1360000,0.068,97.0
1380000,0.069,86.6
1400000,0.070,95.2
1420000,0.071,102.4
1440000,0.072,95.2
1460000,0.073,88.0
1480000,0.074,90.9
1500000,0.075,103.8
1520000,0.076,90.9
1540000,0.077,83.0
1560000,0.078,92.3
1580000,0.079,95.2
1600000,0.080,95.2
1620000,0.081,92.3
1640000,0.082,86.6
1660000,0.083,96.7
