FPGA idle power [mW]:,3599.9

Program energy [mJ]:,8.55

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
0,0.000,-7.5
20000,0.001,41.4
40000,0.002,39.9
60000,0.003,37.9
80000,0.004,24.1
100000,0.005,12.6
120000,0.006,22.7
140000,0.007,70.2
160000,0.008,104.7
180000,0.009,126.3
200000,0.010,117.6
220000,0.011,119.1
240000,0.012,121.6
260000,0.013,121.9
280000,0.014,124.8
300000,0.015,119.1
320000,0.016,124.8
340000,0.017,120.5
360000,0.018,119.1
380000,0.019,129.1
400000,0.020,117.6
420000,0.021,124.7
440000,0.022,123.4
460000,0.023,124.8
480000,0.024,119.1
500000,0.025,119.1
520000,0.026,121.9
540000,0.027,119.1
560000,0.028,123.4
580000,0.029,119.1
600000,0.030,117.0
620000,0.031,121.9
640000,0.032,119.1
660000,0.033,124.8
680000,0.034,124.8
700000,0.035,121.9
720000,0.036,113.3
740000,0.037,114.8
760000,0.038,119.1
780000,0.039,117.0
800000,0.040,104.7
820000,0.041,114.8
840000,0.042,116.2
860000,0.043,111.9
880000,0.044,96.0
900000,0.045,117.6
920000,0.046,114.8
940000,0.047,109.0
960000,0.048,104.6
980000,0.049,110.4
1000000,0.050,110.4
1020000,0.051,110.4
1040000,0.052,109.0
1060000,0.053,109.0
1080000,0.054,103.2
1100000,0.055,111.9
1120000,0.056,101.8
1140000,0.057,98.4
1160000,0.058,107.6
1180000,0.059,109.0
1200000,0.060,97.5
1220000,0.061,98.9
1240000,0.062,101.8
1260000,0.063,101.8
1280000,0.064,101.8
1300000,0.065,94.6
1320000,0.066,99.9
1340000,0.067,111.9
1360000,0.068,94.6
1380000,0.069,103.2
1400000,0.070,100.4
1420000,0.071,96.0
1440000,0.072,106.1
1460000,0.073,97.5
1480000,0.074,97.5
1500000,0.075,95.3
1520000,0.076,107.6
1540000,0.077,100.4
1560000,0.078,98.9
1580000,0.079,106.1
1600000,0.080,106.1
1620000,0.081,98.9
1640000,0.082,67.3
